Influencer,videoName,text_text,cluster_label,umap_1,umap_2
cocowine0205,cocowine0205-20250718073623-1214197934029736,"(1) Functional Text: '908公克599元' (908g 599 NTD) and '泰國蝦哦' (Thailand shrimp) appearing as price/product info. (2) Decorative Text: '超酥脆' (Super crispy) with a blue background, '你看蜂蜜' (Look at the honey) emphasizing a specific ingredient, and '我的蝦子在哪裡?' (Where is my shrimp?) highlighting a humorous critique. (3) Subtitles translate the spoken Mandarin dialogue throughout the video.",2,10.039483,2.9880936
cocowine0205,cocowine0205-20250719154316-2160925418092953,"(1) Functional Text: 'COSTCO WHOLESALE' logo and '寵物玩具' (Pet Toys) appear as a header. (2) Functional Text: '這個買完之後啊' (After buying this...), '旁邊這個從429元折扣到197元' (This one next to it is discounted from 429 to 197). Decorative Text: '半價半價' (Half price, half price) in yellow and red. (3) Functional Text: '你讓大狗狗把飛盤丟到水裡' (You let the big dog throw the frisbee into the water), '它們會超嗨的' (They will be super high), '夏天夏天很多大狗狗會去玩游泳池' (In summer many big dogs go to the swimming pool). Decorative Text: '完美組合' (Perfect combination) with star emojis.",5,12.282435,5.9269557
cocowine0205,cocowine0205-20250719184959-4405120133143974,"(1) Hook Text: 'COSTCO 好市多 每週特價速報 07/14 - 07/20 記得追蹤我們' (Costco Weekly Special Report 07/14-07/20, remember to follow us) appearing at the start with an excited tone. (2) Functional Text: For each product, the name is shown (e.g., '橘子工坊 除臭酵素洗衣精'), followed by price breakdowns: '原價' (Original Price), a minus figure for the discount, and '特價' (Special Price) in a bold red font to emphasize savings. (3) Various brand names are visible on screen text corresponding to the items shown.",5,10.830524,9.278381
cocowine0205,cocowine0205-20250720220204-2071077387084316,"(1) Functional Text: '最新款的' (The newest), '超級好吃！新品黑馬' (Super delicious! New hit), '燒烤牛肉沙拉' (Roast Beef Salad). Tone: Excited. (2) Functional Text: '一公斤是519元' ($519/kg), '每盒落在370元左右' (Approx $370 per box). Tone: Informative. (3) Decorative Text: '12萬分' (120,000 points) with a star sticker. Tone: Exaggerated praise. (4) Functional Text: '回感豐富 價格不貴' (Rich flavor, affordable price). Tone: Recommending.",2,11.079531,3.306972
cocowine0205,cocowine0205-20250721001254-1920751518647850,(1) '努力運動會變瘦' (Working hard at exercise makes you thin) - Motivational/Hook. (2) '認真吃菜才會變瘦' (Eating vegetables seriously makes you thin) - Humorous/Advice. (3) '橘子工坊 除臭酵素洗衣精' (Orange House Odor-Eliminating Enzyme Laundry Detergent) - Functional/Product Name. (4) '必買特價!' (Must-buy sale!) - Promotional Hook. (5) '美國PCR低敏驗證' (US PCR Hypoallergenic Certification) - Functional/Technical Detail. (6) '7/14~7/20 店內促銷' (7/14~7/20 In-store promotion) - Functional/Sales Info.,1,11.866361,1.2243612
cocowine0205,cocowine0205-20250721183224-2447428862337966,"(1) Functional Text: '超可愛的' (So cute), '你知道這是什麼嗎' (Do you know what this is?), '它的小屁股' (Its little butt). (2) Decorative/Hook Text: 'COSTCO WHOLESALE' logo appears at the top. '699 超划算' (699 Great Value), '迪士尼超大趴趴枕' (Disney Giant Crawling Pillow), '毯子' (Blanket). (3) Content & Tone: The text is colorful and uses variety-show styles to emphasize excitement and the 'value' of the item.",5,12.282362,5.952648
cocowine0205,cocowine0205-20250722081551-770174549109211,"(1) COSTCO WHOLESALE (Decorative, Brand Logo). (2) 哇 客萊斯麥最新的 (Functional, excited tone: 'Wow, Chrysmy's newest'). (3) 95元開箱試吃! 葡萄乾吐司 (Functional/Hook, informative tone: '95 yuan unboxing taste test! Raisin toast'). (4) 好不好吃 買來吃看看 (Functional, curious tone: 'Is it delicious? Buy it and try'). (5) 最新出的 葡萄乾吐司 (Functional, informative). (6) 我們可以看到 它的葡萄量就是 哎 這樣子 就是還可以 (Functional, subtitle of speech). (7) 但它的麵包體本身我覺得比較甜 (Functional, subtitle: 'But the bread itself I feel is sweeter'). (8) 比較膩口 (Decorative, emphasis: 'cloying/greasy'). (9) 還是更推薦 以前的穀物那一款 歐包 (Functional, recommendation: 'Still recommend the previous grain European bread more').",1,12.422099,5.0771456
cocowine0205,cocowine0205-20250722194712-919615340931962,"(1) '好事多最新的 甜蝦海膽散壽司 New' (Costco's newest Sweet Shrimp Uni Chirashi Sushi New) - Hook text, excited tone. (2) '5個海膽' (5 pieces of sea urchin) - Informational text. (3) '299' - Functional text indicating price. (4) '滑順不會重口' (Smooth not heavy) - Descriptive text, evaluative tone. (5) '性價比蠻高' (High cost-performance ratio) - Decorative text, recommendation tone. (6) '誠意十足' (Full of sincerity/Generous) - Effect text, appreciative tone.",1,12.075996,2.8403013
cocowine0205,cocowine0205-20250722214601-1260943239573546,"(1) Functional Text: '回購之王 我要買餃子' (King of Repurchase, I want to buy dumplings) appears in a variety-show style bubble. (2) Functional Text: '你已經買很多次 你回購了第四次' (You've bought it many times, this is your 4th repurchase) providing context. (3) Decorative Text: '很好吃' (Very delicious) appears in colorful font. (4) Functional Text: '399元 超常折80' (399 yuan, often discounted by 80) highlights the price. (5) Functional Text: '180度 10分鐘' (180 degrees, 10 minutes) provides cooking instructions. (6) Decorative Text: '味道非常的香濃' (The flavor is very fragrant and rich) appears during the tasting segment.",2,10.391502,2.7947748
cocowine0205,cocowine0205-20250723023011-1248937070717147,(1) Functional Text: '這個是' (This is) and '紐西蘭迷你奇異果' (New Zealand Mini Kiwis) in bold purple and blue fonts. (2) Decorative Text: '也太小了吧' (It's so small!) and '這是我看過最小的奇異果哦' (This is the smallest kiwi I've ever seen) appear with a shocked tone. (3) Functional Text: '429元' (429 dollars) displays the price. Instructional text appears: '吃法就是一定要等它軟了才行' (The way to eat it is you must wait until it's soft) followed by emotional tags like '辛苦的小水果' (Hard-working little fruit) and '非常可愛' (Very cute).,2,10.223283,2.6260972
cocowine0205,cocowine0205-20250723063700-865095349896206,"(1) Functional Text: '新生兒送這個超棒的' (This is great for newborns!), Tone: Enthusiastic hook. (2) Functional Text: '雙面毯毯加小枕頭' (Double-sided blanket plus small pillow), Tone: Informative. (3) Decorative Text: '好可愛喔' (So cute), Tone: Emotional emphasis. (4) Functional Text: '$539元', Tone: Factual pricing.",0,10.286618,-1.787301
cocowine0205,cocowine0205-20250723095431-707134112391831,"(1) Functional Text: '最後一盒哦' (The last box), '6個是399元' (6 pieces for 399 dollars), '一個66.5' (66.5 per piece). (2) Decorative/Hook Text: '搶到最後一盒！' (Grabbed the last box!), '起司蝴蝶酥' (Cheese Butterfly Crisps), '非常酥脆' (Very crispy), '起司的陣陣香氣' (Bursting aroma of cheese). (3) Content & Tone: The text is colorful, using pink and yellow highlights to emphasize the excitement of the find and the deliciousness of the product.",2,10.926552,3.229357
cocowine0205,cocowine0205-20250725143629-3302868243221181,"(1) ""COSTCO 過年神器 電動麻將桌 19,999"" - Hook text in bright colors. (2) ""很大聲 所以這個是便宜"" - Descriptive text about noise level. (3) ""19,999"" - Large price display. (4) ""直上直下的!"" - Decorative text highlighting tile movement. (5) ""也太快了吧 怎麼這麼快"" - Emotional reaction text. (6) ""高級的"" - Descriptive tag for the more expensive model. (7) ""25,999"" - Price display for the high-end model. (8) ""我們來看看 聲音差別"" - Functional subtitle. (9) ""是斜著上來耶"" - Descriptive text about tile movement. (10) ""還有USB充電"" - Functional text pointing out features.",5,12.664767,5.373856
cocowine0205,cocowine0205-20250726140632-1211348377833639,"(1) Hook text: 'Is every dog so happy coming here to play?' and 'I really don't want to go home!' in colorful, variety-show style fonts. (2) Functional text/subtitles: 'Private shuttle,' 'Huge room space,' 'Super clean bathroom,' and 'Princess-style camping.' (3) Food descriptions: 'BBQ and Hotpot,' 'Big Lobster,' and 'Steak.' (4) Value-driven text: 'Minimum under 3000 NTD per person' and 'Eat, Stay, and Play included.' (5) Closing text: 'Jungle Start (叢林開始)' identifying the location.",2,10.692936,0.7919088
cocowine0205,cocowine0205-20250726175345-1329740125618048,(1) '妹妹又來補貨了' (Sister is back for more restocking) - Hook/Introductory tone. (2) '無限回購' (Infinite repurchases) - Enthusiastic endorsement. (3) '高效鎖鮮蔬果袋' (High-efficiency freshness-locking fruit and vegetable bags) - Functional product title. (4) '一個只要 5.95' (Only 5.95 each) - Informative pricing. (5) '重複使用' (Reuse) - Highlighted feature. (6) '比較耐放' (Lasts longer) - Benefit statement.,1,12.450486,1.1419122
cocowine0205,cocowine0205-20250727162736-25907315612258222,"(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top. (2) Hook Text: 'Threads 上爆紅' (Viral on Threads) and '柚香優格冰淇淋' (Yuzu Yogurt Ice Cream) are displayed in large, colorful fonts. (3) Decorative Text: Captions like '乳酸菌口味的冰淇淋' (Lactic acid bacteria flavor ice cream), '非常的綿密' (Very creamy), and '性價比還蠻高的' (High cost-performance ratio) appear to emphasize the review points.",5,12.572844,5.2204695
cocowine0205,cocowine0205-20250728222710-966803889002864,(1) Functional Text: Subtitles throughout the video translating the spoken dialogue. (2) Decorative/Effect Text: '爛透了' appears in a blue burst bubble for comedic effect. '熱賣新品' (Hot New Item) appears in red and yellow. (3) Content Text: '福記 鰹魚風味 鵪鶉蛋' (Fuchi Bonito Flavored Quail Eggs) and 'COSTCO WHOLESALE' logo are visible.,5,13.247888,5.336868
cocowine0205,cocowine0205-20250729233505-1299540855388098,"(1) Functional Text: Traditional Chinese subtitles appear at the bottom of the screen throughout the video translating the spoken dialogue and narration. (2) Decorative/Hook Text: Large, colorful captions appear such as '超火新品' (Super popular new product) in red, '蔬菜羊肉爐' (Vegetable Mutton Hot Pot) in green, and '超級無敵清香' (Super invincible fragrance) with a rainbow border. (3) Descriptive Text: '非常醜喔' (Very ugly) appears when criticizing the appearance of the cabbage, and '畫龍點睛' (The finishing touch) appears when adding clams.",4,8.833235,2.1090074
cocowine0205,cocowine0205-20250730070130-1930434961193744,"(1) Functional Text: 'COSTCO WHOLESALE' logo is fixed at the top center. (2) Decorative/Hook Text: '比百貨公司便宜超多' (Much cheaper than department stores) in bright yellow/red. '必買水果餅乾組' (Must-buy fruit cookie set) with a purple background. (3) Functional Text: Subtitles in white with black borders translate the spoken Chinese throughout. (4) Decorative Text: '好事成雙!' (Good things come in pairs), '詩特莉經典水果餅乾組' (Aunt Stella Classic Fruit Cookie Set), '超多料' (Full of ingredients) with sparkling stickers.",5,12.662486,5.6412225
cocowine0205,cocowine0205-20250730200948-1618961312562929,"(1) Decorative: 'COSTCO WHOLESALE' logo at the top. (2) Hook: '妹妹煮給我吃' (Sister cook for me to eat). (3) Functional: '最新出的這是什麼？ 冷凍鮮蝦雲吞冬蔭功' (What is this new product? Frozen Shrimp Wonton Tom Yum). (4) Functional: '449元' (Price). (5) Effect: '非常泰 非常入味' (Very Thai, very flavorful) in bold red and yellow text. (6) Decorative: '好吃過癮' (Delicious and satisfying) at the end.",5,12.567919,4.854502
cocowine0205,cocowine0205-20250802184815-1226440952803027,"(1) Functional Text: 'COSTCO WHOLESALE' logo, '12 PANCAKES All Butter!'. Decorative Text: '法國的浪漫!' (French Romance!) and '冷凍法式奶油鬆餅' (Frozen French Butter Pancakes) in large, colorful fonts. (2) Decorative Text: '229元 裡面有12片' (229 NTD, 12 pieces inside) used as a hook. (3) Functional Text: Subtitles translating the speakers' dialogue about convenience and packaging. (4) Decorative Text: '法國人真浪漫 連包裝都沒有' (French people are truly romantic, even the packaging is absent) in a sarcastic tone. (5) Decorative Text: '我不喜歡' (I don't like it), '愛重奶' (Love heavy dairy), and '省錢嘍' (Save your money) used to emphasize the final verdict.",5,12.629556,5.346963
cocowine0205,cocowine0205-20250802210241-1606892420590939,"(1) 'COSTCO WHOLESALE' logo at the top (Decorative/Brand). (2) '等一下 你怎麼笑成這樣' (Wait, why are you smiling like that?) - Hook text with a humorous tone. (3) '大特價 不定期折扣 太便宜 好市多生菜' (Big sale, irregular discounts, too cheap, Costco lettuce) - Functional text highlighting the deal. (4) '$ 100' and '$ 150' on price tags - Functional price information. (5) '好市多現在生菜超值得買哦 趕快來買' (Costco lettuce is super worth buying now, come quickly) - CTA text with an enthusiastic tone.",5,12.530658,5.1203094
cocowine0205,cocowine0205-20250803085043-1499382778418587,"(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top throughout the video. (2) Hook Text: 'Gucci 墨鏡低於 8 折' (Gucci sunglasses below 20% off) and '名牌墨鏡大進貨!' (Big stock of brand sunglasses!) in bold colors. (3) Functional Text: Subtitles such as '哎好好看哦' (Oh, looks so good), '買呀! 這裡有那麼多 Gucci' (Buy it! There are so many Gucci here), and price tags showing '7,999'.",5,12.801228,6.1036396
cocowine0205,cocowine0205-20250803144311-1291548276165495,"(1) Functional Text: Costco Wholesale, 簡單做料理 (Simple Cooking) - Tone: Informative. (2) Decorative Text: 科克蘭冷凍帶尾超大養殖生蝦仁 (Kirkland frozen tail-on jumbo farmed raw shrimp), 908克 (908g), 大概是兩磅 (About 2 lbs), 559元 (559 NTD) - Tone: Hook/Promotional. (3) Functional Text: 隨意的萊姆酒 (Random rum), 加胡椒鹽 (Add pepper salt), 倒入蒜 (Pour in garlic), 放入蝦蝦 (Put in shrimp), 加入奶油 (Add butter) - Tone: Instructional.",5,12.414326,4.54051
cocowine0205,cocowine0205-20250803163517-1613159410000659,"(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top throughout the first half. (2) Hook Text: '隱藏款超美味' (Hidden gem delicious) and '一片120元' (120 yuan per piece) appear in large, stylized fonts to grab attention. (3) Functional Text: Mandarin subtitles translate the spoken dialogue throughout the entire video. (4) Decorative Text: '神級披薩' (God-tier pizza) and '最厲害的薄皮披薩' (The most amazing thin-crust pizza) appear with colorful outlines to emphasize emotional reactions.",5,13.314393,5.6501203
cocowine0205,cocowine0205-20250803235135-1599132964460871,"(1) Decorative: ""COSTCO WHOLESALE"", ""好市多 每週特價速報"", ""01/20-01/26"", ""記得追蹤我們"" (Remember to follow us). (2) Functional: A series of product labels and price breakdowns appear for every item, e.g., ""克寧紐西蘭全脂奶粉"", ""原價659 -130 特價529"". (3) Decorative/Hook: Varied colorful fonts and background boxes highlight the savings amounts to grab attention.",5,10.945013,8.594186
cocowine0205,cocowine0205-20250804015918-1455352252714125,"(1) Decorative Hook: 'COSTCO WHOLESALE' logo and '超隱藏款 1個150元' (Super hidden item, 150 NTD per piece) in large red and yellow characters. (2) Functional/Title: '詩特莉水果磅蛋糕' (Aunt Stella Fruit Pound Cake) appears in large font. (3) Functional: Subtitles translating the spoken dialogue into traditional Chinese throughout the video. (4) Decorative: '史上最便宜' (Cheapest in history), '超濃厚超炸裂' (Super rich and explosive), and '299元 超級無敵划算' (299 NTD, super unbeatable deal).",5,13.136688,5.907915
cocowine0205,cocowine0205-20250804151108-1975799529679749,"(1) ""終於出現了"" (Finally appeared) - excited hook. (2) ""你看一整排"" (Look, a whole row) - emphasis on stock. (3) ""日本北海道奶油馬鈴薯"" (Japan Hokkaido Butter Potato) - product identification. (4) ""$349"" - pricing info. (5) ""1.1公斤有三入"" (1.1kg with 3 packs). (6) ""每一顆馬鈴薯是29塊錢"" (Each potato is 29 dollars) - cost analysis. (7) ""澳洲白玉馬鈴薯"" (Australia White Jade Potato) - comparative recommendation.",1,12.503763,1.425681
cocowine0205,cocowine0205-20250804173052-1405712077694952,"(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top throughout the video. (2) Hook Text: '以前小朋友我都用這個 現在長大後 我要用這個' (I used to use this as a kid, now that I'm grown up, I want to use this) - nostalgic and persuasive tone. (3) Decorative/Hook Text: '最新的 動物涼感抱枕 799元' (Latest animal cooling cushion 799 yuan) - informational and catchy. (4) Functional Text: '你一定要在冷氣房 它的涼感才真的會涼' (You must use it in an air-conditioned room for it to really feel cool) - helpful advice. (5) Decorative Text: '舒服 舒服' (Comfortable, comfortable) and '算是省電神器' (A power-saving miracle tool) - highlighting product benefits. (6) Functional Text: '這個叫做熊貓' (This one is called a panda) - identifying the animal.",5,12.359108,6.030649
cocowine0205,cocowine0205-20250804214851-848436444914373,"(1) Costco Wholesale logo appears at the top. (2) Hook text: '倒數最後一包' (Last one left) in yellow/pink variety-style font, conveying urgency. (3) Functional text: '黑橄欖乳酪麵包' (Black Olive Cheese Bread) identifying the product. (4) Pricing text: '269元' and '219元' appearing over the shelf shots. (5) Rating text: '9分' (9 points) in a large, colorful graphic during the final tasting scene.",5,13.039916,5.105281
cocowine0205,cocowine0205-20250805025244-769843422475730,"(1) Large, vibrant hook text '好吃到受傷' (Delicious to the point of injury) appears at the start. (2) Functional text displays the price '429元' and weight '1.5公斤' along with the brand name '卜蜂日式唐揚炸雞'. (3) Descriptive labels like '超便宜' (Very cheap) and '多汁酥脆' (Juicy and crispy) highlight product selling points. (4) Consistent Traditional Chinese subtitles translate the entire spoken dialogue.",2,10.044539,2.9978924
cocowine0205,cocowine0205-20250805044935-954742677227318,"(1) Functional Text: 'COSTCO WHOLESALE' logo and '開心果迷你戚風蛋糕' (Pistachio Mini Chiffon Cake). Hook Text: '好吃嗎!' (Is it delicious?) and '只要50元!' (Only 50 NTD!). (2) Subtitles tracking speech: '開心 它做的好漂亮哦' (Happy, it's made so beautifully) and '跟拳頭一樣大!' (As big as a fist!). (3) '299有6個 所以一個是50塊' (299 for 6, so one is 50). (4) '這一款 你一定要買' (You must buy this one) and '空氣感十足' (Full of airiness). (5) Decorative Text: '推薦' (Recommend) at the end.",5,12.429527,5.190141
cocowine0205,cocowine0205-20250805161317-2678402312523636,"(1) Functional Text: Subtitles translate the spoken Chinese dialogue throughout the video. (2) Hook Text: '隱藏版' (Hidden Version), '很難搶' (Hard to catch), and '迷你楓糖胡桃酥' (Mini Maple Pecan Pastry) appear in bold, colorful fonts. (3) Effect Text: '超級無敵好吃' (Super invincible delicious) and '加熱之後更好吃' (Tastes better after heating) appear during the tasting segment.",4,8.990296,2.349219
cocowine0205,cocowine0205-20250805170453-1654567639321877,(1) Functional Text: 'COSTCO WHOLESALE' logo is fixed at the top. (2) Decorative Text: '超殺折扣' (Killer Discount) and '超級搶眼' (Super Eye-catching) in bold red and yellow fonts appear with a zoom effect. (3) Functional Text: Subtitles translate the dialogue regarding the price drop from $1999 to $497. (4) Hook Text: '坐不上去!' (Can't sit on it!) appears at the end with a humorous tone.,5,13.032784,6.440598
cocowine0205,cocowine0205-20250805210251-1341374321358066,"(1) Title Screen: 'COSTCO WHOLESALE 每週特價速報 07/21 - 07/27 記得追蹤我們' (Weekly Special Report, Remember to follow us). (2) Product Text (repeated for each item): 'Brand Name', 'Product Name', 'Original Price', 'Discount Amount', 'Special Price'. (3) All text is in Traditional Chinese with a variety-show bold style and bright colors (Yellow/Red).",5,10.7894745,9.191584
cocowine0205,cocowine0205-20250805213924-2062244817896312,"(1) Decorative: '煮婦大幫手' (Housewife's great helper) appears in a yellow bubble with a red 'NEW' star. (2) Functional: '好市多最近出很多這種組合' (Costco recently released many of these sets) translates the narration. (3) Decorative: '很用心耶' (Very thoughtful) and 'WOW' appear as emotional stickers. (4) Functional: '排骨湯配料組' (Pork rib soup set), '辛香料組' (Spice set), and '雞湯配料組' (Chicken soup set) identify the products. (5) Decorative: '你覺得值得嗎?' (Do you think it's worth it?) acts as a hook for engagement.",2,12.308281,4.7237144
cocowine0205,cocowine0205-20250806002234-1847401539301810,"(1) Functional Text: 'COSTCO WHOLESALE' banner at the top throughout the store segment. Subtitles in white at the bottom translate the spoken Mandarin. (2) Decorative/Hook Text: '小朋友拿什麼' (What did the kid take?) as an opening hook. '誠意十足 滿滿海鮮' (Very sincere, full of seafood) in large purple/pink variety-show style font. '泰式酸辣海鮮河粉' (Thai Spicy and Sour Seafood Pho) as the main title. (3) Price information: '437元' and '一公斤只要395' (395 per kg) appear in bold yellow/red text. (4) Emotional Hooks: '超級划算' (Super good value) and '又酸又辣' (Both sour and spicy) appear with explosion graphics to emphasize the taste.",5,13.124488,5.219783
cocowine0205,cocowine0205-20250806003831-1959273621385512,"(1) Functional Text: (1) ""阿寶我們來買這個"" (Abao, let's buy this) - casual, inviting tone. (2) ""399元 這很方便"" (399 NTD, this is very convenient) - informative tone. (3) ""具有招財聚氣的功效"" (Has the effect of attracting wealth and energy) - promotional tone. (2) Decorative/Effect Text: (1) Large ""COSTCO WHOLESALE"" logo at the top of the frame. (2) ""399元 掛門上超好看 上板蕨類"" (399 NTD, looks great on the door, mounted ferns) - promotional hook with an excited tone. (3) ""招財進寶"" (Bring wealth and treasure) - celebratory/auspicious tone sticker at the end.",5,12.158187,5.487726
cocowine0205,cocowine0205-20250806090022-1308704444415002,"(1) Functional Text: Subtitles throughout the video translate the spoken Mandarin Chinese dialogue. (2) Decorative/Hook Text: Large 'COSTCO WHOLESALE' logo is persistent at the top. (3) Hook Text: '新的肉！' (New meat!), '料理超簡單' (Cooking is super easy!), '好好吃哦' (So delicious!), and '+1' variety-show style stickers appear to emphasize excitement and key points.",5,13.243243,6.038666
cocowine0205,cocowine0205-20250806101814-1351122083448205,"(1) Functional Text: '找到了 詩特莉 台茶精選餅乾' (Found it! Aunt Stella Taiwan Tea Selection Cookies). (2) Functional Text: '369元', '15包', '總共30片' (369 Dollars, 15 packs, total 30 pieces). (3) Decorative/Hook Text: '真的找很久' (Really looked for a long time!), '超級好吃' (Super delicious!), '隱藏版' (Hidden/Secret edition). (4) Labels for flavors: '紅玉紅茶' (Ruby Black Tea), '鐵觀音' (Tieguanyin), '碧螺春玄米茶' (Biluochun Brown Rice Tea).",2,10.413007,2.8646104
cocowine0205,cocowine0205-20250806105146-1086409904549352,"(1) Functional Text: Subtitles translate the spoken dialogue throughout the video. (2) Decorative/Hook Text: 'COSTCO WHOLESALE', '超夢幻' (Super Dreamy), '無法理解' (Incomprehensible), and '愛心彩虹牙膏' (Heart Rainbow Toothpaste) appear in large, colorful fonts to highlight key moments. (3) Effect Text: '超級涼感' (Super Cool Sensation) appears in purple with heart emojis to emphasize the product's effect.",5,12.85489,6.007238
cocowine0205,cocowine0205-20250806145528-1714735933221730,"(1) Decorative Hook Text: '發生什麼事' (What happened?), '太扯了吧' (Too ridiculous), '便宜到嚇到' (Scared by how cheap it is). (2) Functional Text: 'COSTCO WHOLESALE' logo is displayed at the top. Price tags show '$ 349' and '$ 559'. (3) Decorative/Effect Text: '超便宜櫻桃' (Super cheap cherries), '還是很難吃?' (Or does it taste bad?), '甜酸甜的口感' (Sweet and sour taste). (4) Functional Subtitles: Continuous Traditional Chinese subtitles translate the spoken dialogue regarding price, cherry varieties, and taste characteristics.",5,12.780806,5.870553
cocowine0205,cocowine0205-20250806161531-1427150791672413,"(1) 'COSTCO WHOLESALE' logo appears at the top. (2) '明星商品 回來了' (Star product is back) appears in large, colorful decorative font. (3) '流汗衣服會臭' (Sweaty clothes will smell) is shown with a negative emoji. (4) '最強蘭諾 抗黃抗菌芳香豆' (Strongest Lenor Anti-Yellow Anti-Bacterial Scent Beads) - Functional text identifying the product. (5) '一次 OUT!' (One-time removal!) - Decorative hook text. (6) '果然是好市多獨家' (As expected, a Costco exclusive) appears at the end.",5,12.779685,5.7700996
cocowine0205,cocowine0205-20250806175730-668026723061927,"(1) Functional Text: 'COSTCO WHOLESALE' logo at the top center. (2) Decorative Hook: '我要臥室冷凍櫃' (I want a bedroom freezer) in a stylized banner. (3) Price information: '$14,499' appears on screen. (4) Subtitles: Standard Chinese subtitles follow the spoken dialogue. (5) Decorative Text: '冷凍櫃' (Freezer) with a lifebuoy emoji and '划算' (Good deal) appear for emphasis.",5,13.091045,6.328448
cocowine0205,cocowine0205-20250806193214-1256350235823037,"(1) ""這是我的會員卡"" (Functional Text: This is my membership card). (2) ""超迷你會員卡"" (Hook Text: Super mini membership card, in large yellow animated font). (3) ""商業會員卡"" (Functional Text: Business membership card). (4) ""就可以免費領取"" (Hook Text: You can get it for free). (5) ""數量有限趕快來拿"" (Hook Text: Limited quantity, come get it fast). (6) ""真的很好看"" (Functional Text: It really looks good/cute).",1,11.037237,0.18755089
cocowine0205,cocowine0205-20250806195150-1976047359692895,"(1) Functional Text: Traditional Chinese subtitles appear at the bottom of the screen translating the spoken dialogue about the candy's texture and price. (2) Decorative/Effect Text: 'COSTCO WHOLESALE' logo appears at the top during the store segment. Large, colorful captions such as 'Freeze-Dried Rainbow Candy', 'Explosion!', and 'Childhood Retro' appear in stylized fonts to emphasize specific points. (3) Functional Text: Price tags like '$259' are visible on the store shelves.",5,13.09887,6.294066
cocowine0205,cocowine0205-20250806200700-1284573580403341,"(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top. (2) Functional Text: Subtitles translate the spoken dialogue regarding the cat's features and price. (3) Decorative Text: '比人還大 2499元!' (Bigger than a person, 2499 NTD) appears in bright colors. (4) Decorative Text: '80公分 超巨大' (80cm super giant) and '也太佛了吧' (Such a great deal) emphasize the value proposition.",5,13.044658,6.291577
cocowine0205,cocowine0205-20250806213005-880113481523077,"(1) '大家都會去好市多' (Everyone goes to Costco): A hook establishing the common setting, presented in a friendly tone. (2) '美式洗衣精... 他又大又笨重又難用' (American-style laundry detergent... it's big, heavy, and hard to use): Decorative text identifying the product and highlighting a pain point. (3) '巨量桶洗衣精正確使用教學' (Correct usage tutorial for giant bucket laundry detergent): Functional title defining the video's purpose. (4) '直接把它放進去一起洗哦' (Put it directly in to wash together): Functional text explaining the core 'life hack' or secret tip.",1,12.301898,1.5096401
cocowine0205,cocowine0205-20250806213547-1719059782808913,(1) Functional Text: 'COSTCO WHOLESALE' logo appears at the top. (2) Decorative Text: '聽說這個很厲害' (Hear this is very powerful) - intrigued tone. (3) Functional Text: '胡椒豬肚雞肉鍋' (Pepper Pork Tripe Chicken Pot) - product title. (4) Functional Text: '511元' - price information. (5) Decorative Text: '超級好吃' (Super delicious) - high emphasis tone. (6) Decorative Text: '完美搭配' (Perfect match) - celebratory tone.,5,12.655582,4.761645
cocowine0205,cocowine0205-20250806233029-1583100049473544,"(1) Functional Text: Subtitles in traditional Chinese translate the dialogue regarding shrimp recommendations and prices (e.g., '908克只要699元'). (2) Decorative/Effect Text: A large 'COSTCO WHOLESALE' logo is fixed at the top. Variety-show style hooks like '最新夯蝦!' (Latest hot shrimp!) and '只會買這款蝦? 該換品項買囉!' (Only buy this shrimp? Time to change!) appear in bold, colorful fonts. (3) Hook Text: '好廚師阿頭上菜' and '留言+1' appear at the end to encourage viewer interaction.",5,13.092212,5.2974343
cocowine0205,cocowine0205-20250806234625-1254412466017346,(1) Functional Text: '你知道現在最紅的是什麼嗎?' (Do you know what's most popular right now?) - Curious tone. (2) Decorative Text: 'Threads 現在每個人都在喝這個' (Everyone on Threads is drinking this now) - Informative hook. (3) Functional Text: '茉莉綠奶茶' (Jasmine Green Milk Tea) - Identifying the product. (4) Decorative Text: '超級普通' (Super average) - Honest/Disappointed tone appearing in large white font. (5) Decorative Text: '一瓶只要50元 / 一組三罐149' (50 dollars a bottle / 149 for a pack of three) - Pricing info. (6) Functional Text: '生乳量比奶粉多喔~' (More fresh milk than milk powder) - Comparison highlight.,0,10.446147,-1.3547139
cocowine0205,cocowine0205-20250806235357-1661946261817799,"(1) 'COSTCO WHOLESALE' logo remains at the top. (2) Hook text: '銷量超好' (Best Seller) and '記憶棉兩用靠枕膝上桌' (Memory Foam Dual-use Backrest Lap Desk) appear in colorful bubbles. (3) Functional subtitles translate the dialogue: '1059元', '有點貴可是感覺很挺' (A bit expensive but feels very sturdy), '變餐桌' (Becomes a dining table/desk), '看起來很專業' (Looks very professional). (4) Final hook: '下床去吃!' (Get out of bed and eat!) appears in a decorative comic-style bubble.",5,12.75078,5.844025
