Influencer,videoName,main_purpose,cluster_label,umap_1,umap_2
cocowine0205,cocowine0205-20250216054206-2326548057842256,"The video's primary goal is to promote '光66寵物批發倉' by highlighting its extensive range of discounted pet supplies. It leverages a fast-paced 'bargain hunting' aesthetic to emphasize value and variety, encouraging pet owners to visit the physical store or follow the account for more deals.",2,8.425801,4.6293774
cocowine0205,cocowine0205-20250216054206-2661582294221300,"To quickly showcase a variety of discounted products available at Costco Taiwan for the specific week, encouraging viewers to visit the store and purchase the highlighted items.",1,1.9294612,-1.6818087
cocowine0205,cocowine0205-20250216054206-2686418985091932,"To provide a positive review and recommendation for the 'Ginger Duck Meat Pack' available at Costco. The video aims to convince viewers of the product's high value (price vs. quantity) and excellent flavor, utilizing an enthusiastic presentation style common in lifestyle and food vlogging.",0,5.6708097,-2.140217
cocowine0205,cocowine0205-20250216054206-3801744510132824,"The video serves as a lifestyle vlog documenting a humorous interaction between a couple or friends at Costco. The primary goal is entertainment through a relatable 'shopping debate' about whether a toy is appropriate or too large, while implicitly showcasing products available at the retailer.",0,4.776737,-0.96730256
cocowine0205,cocowine0205-20250216054206-4274512262859288,"To promote the 'Vedan Buddha's Casserole' (vegetarian) sold at Costco. The video emphasizes its affordability, low calorie count, ease of preparation, and high-quality ingredients, positioning it as an ideal quick dish for the upcoming Chinese New Year celebrations.",0,5.624314,-2.164077
cocowine0205,cocowine0205-20250216054206-702177962983851,"To provide an honest consumer review of a new seasonal bakery item at Costco. The video aims to inform viewers about the product's value proposition, taste profile (mentioning the sweetness of the jam and density of the cake), and overall 'CP value' (cost-performance ratio).",0,4.910122,-2.1884298
cocowine0205,cocowine0205-20250216054206-801704859006364,"To share the authentic excitement of unboxing a high-value collectible 'Molly' figure, specifically the Sanrio collaboration, targeting an audience of collectors and fans of Popmart or Sanrio characters.",5,11.6673975,3.7257998
cocowine0205,cocowine0205-20250216054206-849725604739131,"The video is a promotional product review intended to drive sales of Cadina Golden Potato Chips by highlighting their availability at Costco, their specific ingredient origin (Tainong No. 1), and their superior physical attributes (thickness and crunchiness) through a first-person tasting experience.",0,5.2359943,-1.9192857
cocowine0205,cocowine0205-20250216054206-906721855402403,"The video is a lifestyle and food vlog intended to document and share the experience of dining at Kura Sushi, specifically focusing on the gamified 'Bikkura Pon' capsule toy system during a brand collaboration. It highlights the fun and excitement of trying to win collectible prizes by consuming large amounts of food.",3,8.833453,3.0689645
cocowine0205,cocowine0205-20250216054206-909505438462305,To share the excitement of unboxing a rare 'hidden version' toy and to promote the Lulu Pig brand plushies through high-energy reaction and visual demonstration.,5,11.664957,3.8314114
cocowine0205,cocowine0205-20250216054206-933015502604801,"This video functions as a high-energy consumer guide and promotional advertisement for a pet supply warehouse. By using the 'Costco' comparison, it establishes a value proposition of bulk savings and variety. The fast-paced editing and constant price reveals are designed to create a sense of urgency and excitement for pet owners to visit the store.",0,4.8146195,-0.45364568
cocowine0205,cocowine0205-20250216054206-958324206872954,"The video is a promotional product showcase designed to drive sales for a specific seasonal item (Lion Dance pillows) at Costco. It uses a high-energy 'hook' (dancing with the product) to grab attention, followed by a detailed review of the product's price, texture, and playful features (hand pockets), all while leveraging the festive atmosphere of the Lunar New Year to appeal to consumers' cultural sentiments.",0,4.7290535,-0.68348026
cocowine0205,cocowine0205-20250216054207-931332009839772,"To promote the Chinese New Year sales event at the '光66' pet supply warehouse. The video utilizes a fast-paced, high-energy format to showcase a wide variety of discounted pet products (food, snacks, litter) to encourage viewers to visit the physical store.",2,8.418939,4.546824
cocowine0205,cocowine0205-20250216115523-25717158014572871,To provide a positive review of a specific Costco bakery product (Mini Hazelnut & Cocoa Beignets) and demonstrate a 'hack' for eating them pan-fried to enhance the texture.,0,6.4309506,-1.5332716
cocowine0205,cocowine0205-20250217100535-1617257429400233,"The video serves as a promotional bulletin for Costco shoppers, specifically highlighting a long list of discounted products for a specific weekly period. Its goal is to provide a quick, efficient digest of the best 'deals' to encourage store visits and sales.",1,3.334737,-1.0029944
cocowine0205,cocowine0205-20250218031505-3426159737521994,"The video aims to share a value-for-money food discovery at Costco (U.S. Red D'Anjou Pears) and educate viewers on how to select and prepare them, specifically suggesting they be soaked in white wine for an enhanced flavor experience.",0,5.314684,-2.0574534
cocowine0205,cocowine0205-20250222183505-913773734953549,"The video serves as a consumer food review, specifically evaluating a new bulk instant noodle product from Costco Taiwan. It aims to inform viewers about the product's price, contents, preparation ease, and taste compared to a well-known competitor (Hua Diao Chicken Noodles) to help them decide if it is worth the purchase.",0,4.993936,-2.496779
cocowine0205,cocowine0205-20250223212504-1243831747961932,"The video serves as a weekly promotional guide for Costco Taiwan, aiming to inform customers of specific time-limited discounts on groceries and household items to drive foot traffic and social media engagement.",1,2.7145236,-0.8908662
cocowine0205,cocowine0205-20250224163507-931084905961927,"The video's core objective is to entertain through the relatable and slightly comedic experience of playing a gachapon machine for a popular character (Chiikawa). It emphasizes the performer's 'desperation' to get a specific item, using the 'kneeling' ritual as a humorous hook for fellow fans of gacha culture.",7,11.03338,6.5762415
cocowine0205,cocowine0205-20250224235504-1974873353420231,"The video serves as a rapid-fire shopping guide for Costco Taiwan members, highlighting specific discounted items available during the week of February 25 to March 2. By combining visual proof of the discounts with an energetic narration, the content aims to drive foot traffic to the store and increase social media engagement for the 'Bill Special Envoy' (比爾特派員) brand.",1,2.868285,-1.031947
cocowine0205,cocowine0205-20250225000506-1451623256602505,"The video aims to recommend a specific food product found at Costco. It leverages the 'treasure hunt' excitement of finding a deal, provides practical information on quantity and cooking methods, and uses an emotional, high-energy taste test to validate the purchase for the audience.",0,4.689254,-2.3072333
cocowine0205,cocowine0205-20250226073802-925689863279507,"To showcase a specific limited-edition shopping experience at Tokyo Disney Resort, emphasizing the 'gachapon' gambling aspect to create engagement through the creator's emotional journey of trying to win a specific color of eco-bag.",5,11.666924,3.6008885
cocowine0205,cocowine0205-20250227174506-913390858110334,"To share a food hack/recipe using cherry tomatoes purchased from Costco. The video aims to inform viewers about the availability of the product and provide an easy, tasty way to prepare it at home.",0,5.599544,-1.9336873
cocowine0205,cocowine0205-20250228163504-946179251073394,"The video serves as a critical consumer review of a specific Costco snack (Bee Cheng Hiang Crispy Pulled Pork Twist). The creators highlight that while the flavor is good, the packaging contains a lot of air and the product itself breaks into many small fragments, potentially diminishing the eating experience given its price point.",0,5.022488,-2.4127188
cocowine0205,cocowine0205-20250303135507-1619142862351422,To alert viewers to a Costco sale on Arm & Hammer laundry detergent while providing a balanced review that warns about specific attributes like strong scent and harshness.,0,5.8067937,-1.17311
cocowine0205,cocowine0205-20250304011507-1239189528328912,To promote KLIM Goodnight milk powder by highlighting a Costco discount and validating its sleep-aiding claims through a personal 'test' showing the host feeling drowsy after consumption.,0,6.070338,-1.3559939
cocowine0205,cocowine0205-20250304144504-1284813203548458,"To review and endorse a specific brand of Danzai noodles sold at Costco, highlighting the fact that it includes a real tea egg and comparing the actual product to its packaging image.",0,6.4732246,-1.5759315
cocowine0205,cocowine0205-20250305170505-932285329185237,"The video serves as an enthusiastic food review of a specific new Costco product (Thai Basil Pork Pizza). It utilizes high-energy visuals, rapid editing, and positive vocal reinforcement to convince the audience of the product's high quality and value, ultimately encouraging them to purchase it.",0,5.0747514,-2.5479493
cocowine0205,cocowine0205-20250306213506-1673441753639625,The video serves as a shopping recommendation and promotion for a specific discount on Kirkland Signature Smoked Salmon at Costco's Taoyuan Nankan branch. It uses high-energy delivery and price comparisons to convince the audience of the product's value and urgency.,0,5.3544254,-2.210843
cocowine0205,cocowine0205-20250308191504-2427497451098069,"The video serves as a consumer guide and product endorsement for a specific Ora2 toothpaste variety pack sold at Costco. By comparing the local warehouse price to prices in Japan, the creator establishes a value proposition to encourage viewers to purchase the item immediately while it is in stock.",0,4.97629,-1.5648896
cocowine0205,cocowine0205-20250309085507-1430224778644875,"The video aims to promote a specific 'Weatherproof' brand hooded outdoor blanket sold at Costco by demonstrating its versatility (use in camping vs. home), features (waterproof and fleece-lined), and limited-time discount of 200 units of currency. It targets budget-conscious shoppers and outdoor enthusiasts.",0,4.779446,-0.8749367
cocowine0205,cocowine0205-20250309130025-1626506348348725,"This video serves as a high-speed promotional catalog for Costco Taiwan's weekly discounts (March 3 to March 9). Its objective is to capture viewers' attention through rapid editing and an energetic vocal delivery, encouraging them to visit the store by highlighting specific price drops across a wide range of popular grocery and household items.",1,2.5523584,-1.0663897
cocowine0205,cocowine0205-20250311161505-851544001273017,"The video is a lighthearted lifestyle vlog intended to showcase an impressively large and expensive product (a Springfree trampoline) found at a Costco warehouse. It aims to entertain viewers by highlighting the contrast between the trampoline's scale/price and the creator's personal space constraints, fostering engagement through shared shopping experiences.",0,4.7508545,-1.0456623
cocowine0205,cocowine0205-20250316193508-1261975086035075,"The video serves as a lifestyle shopping recommendation intended to drive interest in Costco's floral department. It utilizes a comedic pun as an engagement hook to capture attention before showcasing a variety of aesthetically pleasing and unique chrysanthemum arrangements, ultimately concluding with a price point to demonstrate value and encourage a visit to the store.",0,4.5387692,-1.0832078
cocowine0205,cocowine0205-20250316211950-900940936267735,To showcase a specific 'find' at Costco—embroidered animal pillows—and share the price and design details to inform and entertain followers who enjoy shopping or cute home decor. The video uses the 'cat person vs. dog person' trope to drive engagement.,0,4.9239154,-0.49712658
cocowine0205,cocowine0205-20250319162505-2045214709674440,"The video is a consumer-to-consumer recommendation designed to drive sales of Kirkland Signature Salsa at Costco. By emphasizing the 'repurchase' factor, the creator establishes credibility, while the close-up of ingredients appeals to health-conscious buyers and the final price breakdown provides a rational justification for the purchase.",0,5.3186917,-2.2213702
cocowine0205,cocowine0205-20250321205505-940529702251344,"The video serves as a product recommendation and 'shopping hack' for Costco members. It informs viewers that a popular Japanese snack brand (Sennarido) is now available at Costco, suggesting they no longer need to travel to Japan or use luggage space to bring it home. The creator demonstrates the product's quality and taste to validate the recommendation.",0,5.0736504,-2.032668
cocowine0205,cocowine0205-20250321234156-26722243004026406,The video serves as a shopping recommendation/vlog showcasing a specific Disney-themed product at Costco. It combines product features (hot water bottle for menstrual relief) with humorous commentary to drive engagement and highlight the item's value for money.,0,4.8793163,-1.0027491
cocowine0205,cocowine0205-20250324010506-1364771602000945,"To document a cost-effective shopping find at Costco and provide a detailed review of the meat's quality through home preparation, while also featuring a specific brand of kitchen knife.",0,6.459937,-1.6841031
cocowine0205,cocowine0205-20250324020631-925587347004683,"This video serves as a commercial shopping guide for Costco members in Taiwan, aimed at quickly informing viewers about the specific items on sale for a limited time to encourage store visits and purchases. The combination of rapid visual cuts and high-energy narration creates a sense of 'limited-time urgency'.",1,2.8773477,-1.0566995
cocowine0205,cocowine0205-20250324222504-848329347787078,"The video serves as a lighthearted lifestyle vlog or shopping review. It captures the creator's interaction with a specific game product at Costco, highlighting its price and gameplay, and ends with a relatable joke about preferring to spend money on alcohol rather than the game.",0,4.7867656,-1.0900643
cocowine0205,cocowine0205-20250325054400-903620289129021,"The primary objective of the video is to act as a digital flyer or shopping guide, informing viewers of specific time-limited discounts (March 10 to March 16) at Costco in Taiwan. By using high-energy narration, fast-paced editing, and bold on-screen price tags, it aims to drive immediate consumer interest and foot traffic to the store.",1,2.9388044,-0.9583827
cocowine0205,cocowine0205-20250325164105-1425085388612287,"The video serves as a shopping recommendation/vlog to showcase a specific festive product (a music box cookie tin) found at Costco, highlighting its value, design, and interactive features to encourage viewers to purchase it.",0,4.584256,-1.1894586
cocowine0205,cocowine0205-20250326144503-3965123943786248,"The video serves as a deal alert and shopping recommendation aimed at parents. It highlights a significant price drop for a 3-piece kids' travel set at Costco, emphasizing its value, cute penguin design, and practical features to encourage viewers to purchase the item.",0,4.667851,-0.6850395
cocowine0205,cocowine0205-20250327151749-908147598744553,"The video is an entertainment-focused vlog designed to showcase the excitement and tension of 'blind box' unboxing. By setting a specific goal (getting the pink color) and documenting the process from selection to the 'win,' it leverages the high-energy chemistry between the two creators to engage fans of the LABUBU brand and collectible culture.",2,8.747527,5.4022017
cocowine0205,cocowine0205-20250327192848-1581553449770467,"The video serves as a lifestyle vlog and shopping recommendation for Costco members. It aims to showcase the cuteness and quality of new Sanrio plush arrivals while using a lighthearted, humorous interaction between a couple to engage the audience. It provides practical information such as price and softness to encourage viewers to purchase the item.",0,4.7138653,-0.6443062
cocowine0205,cocowine0205-20250328142504-1785751072382772,"The video aims to inform Costco members about a new policy in the bakery section that allows the purchase of a single 6-count muffin box for $135, rather than requiring the purchase of two boxes. The host emphasizes the convenience for small households and the low cost per unit to encourage viewers to visit and try the muffins.",0,4.740295,-1.5537245
cocowine0205,cocowine0205-20250328223712-923523643590321,"The video aims to promote the reopening of a specific yogurt shop, 'YoGo', by showcasing its unique toppings and the creators' genuine enjoyment of the product. It uses a relatable, high-energy vlog format to generate interest and encourage viewers to visit the location themselves.",3,8.723934,4.2595572
cocowine0205,cocowine0205-20250330205508-912091318220237,"The video serves as a high-speed promotional bulletin to inform local shoppers about specific weekly discounts at Costco Taiwan, using a high-density information delivery style to create a sense of urgency and value.",1,2.6335173,-1.0705814
cocowine0205,cocowine0205-20250401035137-2015997029025395,"The video serves as a promotional endorsement for the CASETiFY collaboration with the Chiikawa franchise. It aims to showcase the variety of 'cute' tech accessories available, using high-energy visuals and audio to appeal to fans of the characters and the brand.",2,8.494971,5.241567
cocowine0205,cocowine0205-20250401180504-1251618960509935,The video serves as a shopping haul and product review to showcase specific 'Ojamajo Doremi' themed merchandise. It aims to inform viewers of current product availability and pricing while leveraging the creator's enthusiastic personality to drive engagement among fans of the anime series.,2,8.869702,4.8444624
cocowine0205,cocowine0205-20250402184909-2700889626941824,"The video aims to share an enthusiastic review of a specific food item found at Costco. It leverages the 'Costco New Find' trend to engage viewers interested in snack recommendations, emphasizing value for money and unique texture combinations (crispy chocolate and soft marshmallow).",0,4.6139054,-2.1490736
cocowine0205,cocowine0205-20250407011506-608073989068038,"The video serves as a celebratory vlog documenting a 'Spring Wine' (post-Lunar New Year) dinner where the creator generously gives cash bonuses to her team members (Bill, her sister, and the new editor) through a playful dice game to boost morale and entertain her audience.",7,10.5274105,5.9412084
cocowine0205,cocowine0205-20250407152505-808070598279335,"The video aims to provide a comprehensive review of Costco's Japanese Oden, highlighting the variety of ingredients and overall value for money.",0,5.344032,-2.3625767
cocowine0205,cocowine0205-20250408132508-941007494972371,"To provide an informational update for Costco members in Taiwan regarding a newly implemented entry policy. The video explains that members must now scan their physical or digital cards at a kiosk, which displays their registered photo for security verification. It aims to guide shoppers on how to prepare before they reach the entrance to ensure a smooth entry process.",1,3.2212176,-1.1963316
cocowine0205,cocowine0205-20250408161505-4248586502056628,"To provide an energetic and detailed review of a specific new food item at Costco (Taiwan), assessing its quality and value for money through visual proof and real-time tasting reactions.",0,6.5041995,-1.600021
cocowine0205,cocowine0205-20250409164505-915400661112392,"To provide an enthusiastic review of a specific food product (Milo ice cream bars) found at Costco, emphasizing its unique liquid center and good value for money to encourage viewers to purchase it.",0,6.488027,-1.4484719
cocowine0205,cocowine0205-20250412170507-2104391047025686,"The video serves as a promotional vlog for a Shu Uemura marketing event at a department store. It aims to drive foot traffic by showcasing a 'grab-all-you-can' sample event, providing a 'pro-tip' (the reverse hand grab) to maximize value, and demonstrating the successful results (230 samples) to create a sense of FOMO (fear of missing out) and excitement among viewers.",2,8.6468725,4.809022
cocowine0205,cocowine0205-20250413014505-806779211758090,"The video serves as a shopping recommendation and product review for a set of KONG pet toys sold at Costco. It aims to persuade dog owners to purchase the product by highlighting its adorable design, low price (value for money), and durability/interactivity (squeakers), while using a personal anecdote to build trust.",0,4.858314,-0.4675749
cocowine0205,cocowine0205-20250413105507-1468221534879704,"The video aims to review a newly released, store-exclusive snack (Doritos Dinamita Green Peppercorn) from Costco. It combines the 'treasure hunt' excitement of finding new products with a detailed tasting test to inform viewers whether the purchase is worth the cost.",0,5.090964,-2.0328033
cocowine0205,cocowine0205-20250414093504-2142528699827578,To provide a positive recommendation for a specific Costco Taiwan bakery item by demonstrating its appearance at the store and conducting a detailed taste test to validate its quality and value.,0,6.459148,-1.555264
cocowine0205,cocowine0205-20250414103505-1447999426983633,"The video is a promotional catalog designed for Costco members in Taiwan. It uses a high-speed montage of discounted items across food, household, and personal care categories to create a sense of urgency and provide practical value (price comparisons) to viewers, encouraging them to visit the store between April 7th and April 13th.",1,2.7271025,-0.99477005
cocowine0205,cocowine0205-20250415014854-911135341894458,"To provide a highly energetic and positive review of Anne's Table Clam Chowder available at Costco, encouraging viewers to buy it while providing specific preparation advice (not adding water) to ensure the best taste.",0,6.1814694,-1.5876684
cocowine0205,cocowine0205-20250416164506-953891300661194,"To promote and endorse Orange House laundry pods, specifically highlighting their availability and value pricing at Costco, while demonstrating their effectiveness at removing stains.",0,5.8121457,-1.1686954
cocowine0205,cocowine0205-20250416190336-879647344901157,To entertain the audience by sharing a relatable and humorous 'gashapon fail' experience. The creator leverages the popularity of Disney Princess collectibles and the emotional 'gamble' of gashapon machines to create engaging lifestyle content.,4,12.1627035,3.4048986
cocowine0205,cocowine0205-20250418100505-1595194578201597,The video serves as a lifestyle consumer recommendation and food review. It aims to persuade viewers of the high value-for-money of a specific Costco product by physically counting the premium ingredients (shrimp and crab) and demonstrating the ease of preparation and satisfactory taste through a positive reaction and numeric rating.,0,5.0171494,-2.5149887
cocowine0205,cocowine0205-20250419125505-2322674868244386,"To promote the 'red seal' Propolis toothpaste available at Costco. The content focuses on the cost-effectiveness of buying it in Taiwan versus its origin country (New Zealand), emphasizes its natural health benefits (no chemicals, suitable for pregnant women/children), and uses a giveaway to drive user engagement and comments.",0,5.6782665,-1.2667103
cocowine0205,cocowine0205-20250420202504-1184591693527664,The video aims to inform viewers about a new food product arrival (steamed peanuts and chestnuts) at Costco in Taiwan. It combines personal review (mentioning the quality of vacuum packaging) with practical consumer information (price and storage requirements) to encourage similar purchases.,0,4.6529684,-1.9429601
cocowine0205,cocowine0205-20250422201507-909238751864877,"The video serves as a shopping recommendation and product review, specifically targeting Toy Story fans. It highlights a value proposition by comparing the ease of purchase at Costco versus Disney parks, while demonstrating the unique 'hidden blanket' feature to drive consumer interest.",0,4.7055454,-0.5931337
cocowine0205,cocowine0205-20250422223739-1644726683220197,To review and promote a newly released 'Stewed Beef in Clear Broth' product found at Costco. The video uses energetic pacing and appetizing visuals to convince viewers of the product's convenience and high quality-to-price ratio.,0,5.6125493,-2.303631
cocowine0205,cocowine0205-20250425132505-2039788650202068,"To provide a lifestyle 'shopping find' vlog entry, highlighting a specific toy available at Costco. The content combines product review elements with personal interaction, aiming to entertain and inform followers about interesting or high-value items in the store.",0,4.946917,-1.0206503
cocowine0205,cocowine0205-20250429204552-1419241439948389,"This video serves as a promotional vlog for a luxury, pet-friendly villa in Tainan. It utilizes fast-paced editing and high-energy narration to showcase the house's modern design, spaciousness, and sunset views, specifically targeting groups or families traveling with pets.",2,10.009247,3.57674
cocowine0205,cocowine0205-20250430000506-898964806460564,"The video serves as a consumer recommendation for 'Dongsheng Pumpkins' at Costco. By showing the current discounted price and sharing a positive anecdotal experience regarding their sweetness and versatility in cooking (steaming/roasting), the creator aims to influence the audience's purchasing decisions.",0,5.2153063,-2.016317
cocowine0205,cocowine0205-20250502023847-1602686607646194,"The video serves as a shopping recommendation and entertaining product review. By demonstrating the unique 'Sea Animal Sounds' pop-up book at Costco, the creators aim to share a 'good find' with their audience, emphasizing its interactive features (sounds and 3D art) while providing entertainment through the creator's playful imitation of animal noises.",0,4.7819285,-0.53809494
cocowine0205,cocowine0205-20250503012507-1447008693671317,"The video is designed to promote 'Water Buddies' kickboards available at Costco. It leverages the visual appeal of the product's cute designs and provides practical information regarding their price (299 yuan), weight (240g), and buoyancy performance to encourage viewers to purchase them for summer swimming activities.",0,4.92508,-1.0113785
cocowine0205,cocowine0205-20250503105506-1567121194363529,To provide a positive review and personal recommendation for Costco's Red Bean Pastries. The video uses high energy and detailed price/preparation info to influence the viewer's purchasing decision by emphasizing the product's value and scarcity.,0,5.127319,-1.98704
cocowine0205,cocowine0205-20250503180941-1829417657747796,"The video serves as a high-energy promotion for a Chiikawa-themed scratch-off game located in Tokyo. It aims to drive foot traffic and engagement by demonstrating the game's mechanics, highlighting the cute bread-themed prizes, and emphasizing a high win rate to entice viewers.",2,8.732699,4.929388
cocowine0205,cocowine0205-20250503232505-2113479022776341,"To provide a comprehensive review of a new food product from Costco. The video aims to inform the audience about the item's price, contents, and taste through a combination of on-site discovery and at-home consumption, helping viewers decide whether to purchase it.",0,4.797205,-2.4075696
cocowine0205,cocowine0205-20250505010504-1608069323736978,"To provide a rapid and efficient summary of current sales and discounts at Costco Taiwan, serving as a 'shopping guide' for bargain hunters during the specified week.",1,1.9147334,-1.6234357
cocowine0205,cocowine0205-20250510204507-1798859157453071,"The video is a lifestyle and shopping recommendation vlog aimed at Moai enthusiasts. It highlights the availability of a specific Moai-themed planter set at Costco, emphasizing its aesthetic variety, functional drainage features, and cost-effectiveness (approx. 300 TWD per unit) to encourage viewers to purchase.",0,4.9329443,-1.137358
cocowine0205,cocowine0205-20250511173505-1306380964635911,"To recommend a specific set of recycled-material pet toys available at Costco by highlighting their low price, cute design, and functionality (floating in water).",0,6.2023673,-1.1077492
cocowine0205,cocowine0205-20250513144506-1420328646230141,"The video is a lifestyle shopping recommendation aimed at pet owners. It highlights a specific 'hidden gem' or discount deal at Costco (a pet canopy bed) and uses a conversational, vlog-style approach to demonstrate the product's quality and value to the audience.",0,4.7115893,-0.7436505
cocowine0205,cocowine0205-20250513160504-1668278587688884,"The video serves as a shopping recommendation and cooking preview for Costco's frozen Argentine red shrimp. It aims to convince viewers of the product's quality and value by showcasing its size, price, and ease of preparation.",0,5.649431,-2.4044876
cocowine0205,cocowine0205-20250517124508-1615635156423330,"The video serves as a lifestyle and toy review vlog intended to share the excitement of unboxing limited-edition 'Ojamajo Doremi' character merchandise. It aims to connect with fans of the anime series by demonstrating the 'blind box' experience, including the emotional highs and lows of drawing specific items, thereby fostering community engagement among collectors.",2,8.778807,5.1939263
cocowine0205,cocowine0205-20250519002506-1439216361330474,"The video serves as a shopping guide and product recommendation for cooling pillows available at Costco. By leveraging the presenter's enthusiastic personality and showing the 'cute' designs of the pillows, the content aims to drive consumer interest and store visits for these seasonal summer items.",0,5.027613,-0.67086315
cocowine0205,cocowine0205-20250521182504-945150058316974,"To review a new frozen seafood bun product from Costco, providing price information, preparation instructions, and a subjective taste test to help viewers decide if the product is worth purchasing.",0,6.5075917,-1.5391216
cocowine0205,cocowine0205-20250521192507-698570256678772,The video is a promotional product review intended to drive sales and awareness for 'Kenji' Green Sichuan Pepper crackers at Costco. It leverages the influencer's discovery at the store and a subsequent tasting session to prove the product's value and unique flavor profile.,0,5.098819,-2.0143127
cocowine0205,cocowine0205-20250521202505-897139963158706,The video serves as a high-speed informational bulletin to inform consumers about weekly discounts and special prices at Costco Taiwan for the period of May 19 to May 25. It aims to provide maximum information in a short timeframe to encourage shopping visits.,1,2.578393,-1.0332583
cocowine0205,cocowine0205-20250526143506-1623498928654204,To review a specific food item from Costco and provide a creative serving suggestion (hidden eating method) to engage food enthusiasts and drive traffic to their YouTube channel.,0,6.2338486,-1.7710369
cocowine0205,cocowine0205-20250527231655-1250172433117203,The video is a promotional digest designed to quickly inform viewers of the weekly discounts available at Costco Wholesale in Taiwan for the period of April 21 to April 27. It uses high-energy audio and rapid editing to maintain viewer engagement while presenting a large volume of deals across various consumer categories.,1,2.597313,-1.0350263
cocowine0205,cocowine0205-20250529161503-786023720727553,To endorse a new pesto garlic cheese spread found at Costco by demonstrating its versatility through a cooking recipe and providing a positive taste review to encourage consumer purchase.,0,6.5263886,-1.5232742
cocowine0205,cocowine0205-20250529223141-1549587282778584,"To provide a comprehensive review and 'how-to' guide for a specific Costco food product, encouraging viewers to purchase it during a sale by demonstrating its value and ease of cooking.",0,6.3913245,-1.704374
cocowine0205,cocowine0205-20250530020216-1273358411524691,"The video aims to provide a positive review of Chilean White Nectarines purchased at Costco, highlighting their affordability, texture, and flavor to encourage viewers to purchase them. It uses a relatable vlog format to build trust with the audience.",0,4.789645,-1.8206664
cocowine0205,cocowine0205-20250530034751-923806300362135,"The video is a casual shopping vlog intended to share a consumer 'discovery' at Costco. It uses a conversation between two people to highlight a practical design feature of a large sheet cake (grid lines for easy portioning) and its affordable price, encouraging viewers to consider it for group events or kids' parties.",0,4.6812677,-1.777068
cocowine0205,cocowine0205-20250601004856-3438956366253695,"To provide a quick, informative summary of weekly sales and discounts at Costco Taiwan to encourage shopping during the specified date range.",1,1.8915964,-1.6473562
cocowine0205,cocowine0205-20250602180507-1691747998681540,"The video aims to review a new 'Kyoto Uji Matcha' ice cream bar found at Costco. It informs viewers of a brand change from the previous year's 'Tsujiri' version, highlights a slight price reduction, and provides a detailed taste test (scoring it 9/10) to encourage purchase among matcha lovers.",0,4.93094,-2.0806882
cocowine0205,cocowine0205-20250603003504-943013918677265,The video is a lifestyle and food review intended to endorse the 'Walnut Earl Grey Cake' from Costco. It leverages high energy and visual evidence of the cake's ingredients (plenty of walnuts and moist sponge) to convince viewers of its high value-for-money and superior taste compared to other store cakes.,0,4.6805305,-2.1880612
cocowine0205,cocowine0205-20250604072506-1963276564584961,To promote and review the 'Fuggler' blind box series by sharing the excitement of unboxing a rare item and interacting playfully with a friend in a retail environment.,5,11.598754,3.74008
cocowine0205,cocowine0205-20250604162505-866540543019031,"The video is a comedic skit designed for entertainment and social media engagement. It uses the popular 'blind box' unboxing trend as a setup, where the creator pretends to have a special skill for identifying contents, only to reveal the humorously simple truth that they bought the entire set to ensure the result.",7,8.967569,5.6377687
cocowine0205,cocowine0205-20250605223503-982482647777204,The video is designed to promote 'Lulu the Piggy' blind box toys by showcasing the thrill and surprise of unboxing rare 'Hidden' and 'SR' figurines in a retail environment. It leverages the influencers' high-energy reactions and visual 'lucky' reveals to encourage viewers to purchase and collect the products.,2,8.65024,5.468359
cocowine0205,cocowine0205-20250606071544-809132625547160,This video serves as an engaging product demonstration and lifestyle vlog designed to promote the 'The Monsters Vinyl Face' Coca-Cola collaboration with Pop Mart. It uses a lighthearted sibling-prank narrative to hook the audience before transitioning into a detailed unboxing that highlights the variety and charm of the collectible plushies.,2,8.194263,5.038043
cocowine0205,cocowine0205-20250608171505-763983316781617,"To provide a lifestyle and travel recommendation centered on a specific religious and cultural ritual in Taoyuan, Taiwan, aiming to share the joy of 'winning' a wealth-seeking prize and encouraging viewers to try the experience themselves.",5,11.228786,2.9027925
cocowine0205,cocowine0205-20250609172505-2321130911742552,"To provide a highly positive review and recommendation of the Nagasaki cake from 'Banshen Benpu' in Taichung, emphasizing its premium packaging, affordable price, and unique purchasing rules (no phone reservations) to encourage viewers to visit.",5,9.744143,2.192302
cocowine0205,cocowine0205-20250613203505-26151453577820757,"To recommend a local traditional dessert shop (Tai Yang Pan) in Tainan by showcasing its signature products and demonstrating a positive, fun social experience eating there.",5,9.760348,2.1962242
cocowine0205,cocowine0205-20250614200504-1839688696651372,"To promote and review a popular tea shop in Tainan by highlighting its unique menu items, such as the tea-leaf-shaped ice bricks, and conveying a positive, trendy dining experience to the audience.",5,9.795207,2.2441628
cocowine0205,cocowine0205-20250622173435-1379841787161272,"The video serves as a lifestyle and food promotion for the 'Mimian' bakery. By combining a physical store tour with an enthusiastic tasting review of their signature lemon Boston pie and cookies, the creators aim to influence viewers to visit the new store location in Taichung and purchase these specific products.",3,8.658227,3.8763993
cocowine0205,cocowine0205-20250624080458-914814084633183,"The video aims to entertain viewers by sharing the high-energy experience of unboxing a 'blind box' toy. It highlights the specific 'fortune-telling' feature of the 'Lulu The Piggy' products, likely serving as both a personal vlog and a subtle promotional piece for the toy brand.",2,8.693115,5.392284
