Influencer,videoName,visual_text,cluster_label,umap_1,umap_2
602avenue,602avenue-20251219201939-789388173642977,"(1) A young woman with long brown hair and cherry-shaped hair clips, wearing a blue and white striped shirt with a navy sweater-scarf, faces the camera. She begins a skincare routine, applying serum and facial pads while talking expressively. (2) As the video progresses, she transitions into a makeup routine, applying foundation with a sponge, eyebrow gel, and eye shadow. Her facial expressions vary from frustration to amusement as she recounts a story. (3) She applies a white lifting patch to her neck and uses a hair curler on her bangs. Finally, she holds up a bottle of BIOHEAL BOH serum and makes a peace sign to the camera.",1,8.640189,5.9277167
602avenue,602avenue-20251220234420-2798538153871484,"(1) A young woman with long dark hair sits behind a table featuring two plates: one with several large pieces of raw white onion and another with a carton of dumplings. She starts by gesturing with her hands and speaking directly to the camera with an expressive face. (2) She picks up a bottle of sauce and pours it over the dumplings. Using chopsticks, she takes a piece of onion, places a dumpling on top of it, and eats the combined bite, reacting with wide eyes and a surprised expression to the flavor/spiciness. (3) For the second phase, she adds a darker red sauce to the dumplings and repeats the process of eating a large mouthful. (4) For the third bite, she sandwiches a dumpling between two layers of onion, creating a 'sandwich' effect, and consumes it in one massive bite. (5) After swallowing, she appears to be struggling with the spiciness or size of the bite, clutching her throat. She then pulls out a red can of Coca-Cola, opens it with a distinct pop, and drinks it to soothe her mouth.",4,10.258009,8.338132
602avenue,602avenue-20251221031811-1623095825510661,"(1) The video begins with a young woman in a snowy parking lot, wearing a blue jacket and a brown scarf; she looks up at the falling snow with a wide smile and closes her eyes. (2) Rapid cuts show her in a vast snowy field with a single pine tree, posing with her hand behind her head and winking at the camera. (3) The scene shifts to a street view of the 'Shirogane Free Harbour' building and a snowy intersection with people walking and a bus passing by. (4) Further cuts show her on a grey bridge, walking while holding hands with an unseen person, and finally taking a selfie with a male companion whose face is obscured by a melon emoji.",5,11.380248,5.0476437
602avenue,602avenue-20251221190238-1211844587598406,"(1) A young woman with long dark hair, wearing a beige turtleneck sweater, sits at a table and talks to the camera, holding a large covered food container. (2) She removes the lid to reveal a large bowl of red, saucy braised chicken (Jjimdak) with glass noodles and rice cakes. (3) A sequence of shots shows her using chopsticks and a spoon to lift ingredients—specifically thick glass noodles, pieces of chicken, and rice cakes—into her mouth. She chews with exaggerated expressions of enjoyment and nodding. (4) In the final segment, she holds up a carton of Coolpis peach drink, drinks it, and gives a thumbs up to the camera while smiling.",4,10.359966,8.328715
602avenue,602avenue-20251222004914-760102910192256,"(1) A young woman with dark hair stands on a city street at night, appearing lost before entering a building through a hidden door that looks like a vending machine. (2) The scene shifts to the interior of a dimly lit, stylish bar where a male bartender mixes cocktails; the woman is shown tasting various drinks and colorful snacks, specifically Doritos paired with gourmet dips. (3) A series of quick cuts follows as she visits four different bars, each with unique decor from modern minimalist to cozy wooden aesthetics, always featuring Doritos branding and food pairings. (4) Close-up shots highlight the food: chips topped with cheese, skewers crusted with chip crumbs, and vibrant salsa bowls. (5) The video concludes with the woman back outdoors, speaking to the camera while holding a red promotional flyer for 'Bar Quest'.",4,9.655116,7.4859977
602avenue,602avenue-20251223172436-1577403436826512,"(1) A young woman in a fur-trimmed knit jacket and a young man in a black puffer jacket stand outside a dark building; she looks at him while he gestures. (2) Non-live action clip: Animation of Jerry the mouse pulling a smaller grey mouse (Tuffy/Nibbles) by the hand while looking back. (3) The couple mimics the animated pose; the man pulls the woman's hand as they both lean and look back. (4) Non-live action clip: Jerry shows the smaller mouse a paper/map. (5) The couple walks towards the camera smiling while holding hands, transitioning out of the pose.",0,12.821501,4.2463365
602avenue,602avenue-20251224211316-1791840535556162,"(1) A woman with long wavy brown hair and a striped zip-up top looks directly at the camera with a provocative expression while touching her collarbone. (2) She tilts her head and adjusts her shoulder, looking playfully serious as she maintains eye contact. (3) She continues to gaze into the lens while slightly smiling, subtly changing her facial angle. (4) She extends her right hand towards the camera in an inviting gesture as the scene concludes.",1,13.19233,7.7749305
602avenue,602avenue-20251225215225-785117034638651,"(1) A young woman in a beige fur coat and a man in a black puffer jacket stand outdoors on a balcony with a city background. The woman smiles and poses while the man remains still with his arms crossed and his face covered by an emoji. (2) The woman begins to dance playfully, shifting her weight and lifting her legs rhythmically. (3) She continues her cheerful movements, looking directly at the camera with a joyful expression while the man stays in his static pose.",1,12.877326,4.472777
602avenue,602avenue-20251225233132-894848610003383,"(1) A young woman with long dark hair, wearing a patterned grey sweater, a brown scarf, and white gloves, waves enthusiastically at the camera in a vast snowy field with a single pine tree in the distance. (2) The camera pans to the right, revealing a dense crowd of tourists and a long queue in the same snowy environment, with people standing around and taking photos. (3) The woman is shown again with a tired facial expression and a slight pout. (4) Subsequent shots alternate between the large crowd standing in the snow and the woman looking resigned to the wait.",1,12.604932,7.8899026
602avenue,602avenue-20251227093123-924603703611637,"(1) A young woman with long dark hair sits in front of the camera, holding a large paper shopping bag filled with items from Japan. She smiles and looks excited. (2) She begins taking items out one by one, showing them closely to the camera: Celine earrings in a white box, followed by a Celine perfume bottle. She then shows a series of beauty products including Mentholatum lip balm, a heart-shaped peach soap, and various skincare masks. (3) The scene shifts to her demonstrating the lip balm on her lips and applying eyebrow mascara. She also holds up a Miffy plush toy and several Japanese snack boxes. (4) The video concludes with her holding two of the products and speaking directly to the viewer, likely announcing a giveaway mentioned in the text overlays.",5,9.281588,6.260282
602avenue,602avenue-20251227152607-1247832960774728,"(1) A young woman appears wearing a bulky grey fur coat, white top, and black skirt, sporting pixelated sunglasses against a plain white wall. (2) The scene cuts to her in a hallway/kitchen area where she dances energetically while displaying a grey sweater on a hanger. (3) She is then seen in a room with a lit vanity mirror, holding a light blue hair styling tool like a prop. (4) She moves to a living room setting, dancing while holding a bottle of Jinro soju. (5) Finally, she dances near a sofa with a Hello Kitty pillow, holding a carton of milk and looking into the camera with a playful expression.",1,12.966624,7.0411196
602avenue,602avenue-20251228014345-1467337284905150,"(1) A young man and a young woman stand side-by-side in a living room; the man has a white censor bar over his eyes. (2) They perform a series of synchronized, rhythmic hand gestures, including pointing upwards, brushing their shoulders, and crossing their arms in time with the music. (3) The video concludes with a more dynamic sequence where they perform a leg-lift and a small synchronized dance turn towards each other while smiling.",0,13.140254,4.3821588
602avenue,602avenue-20251230184158-1562343488323125,"(1) The video starts with a split-screen view: the top window features a female idol dancing on a green screen, while below, a man in a brown coat and a woman in a grey hoodie react with exaggerated expressions of shock and admiration. (2) The scene shifts to a full-screen view in a dance studio/office environment where the duo attempts to replicate the choreography; many rapid cuts show them failing humorously, particularly with a dramatic head-flipping move. (3) They stop to interact with the camera, laughing and gesturing while discussing their attempt. (4) They perform a second, more coordinated 'Round 2' of the dance, showing improved energy and synchronization before finishing with a high-energy pose.",7,12.709697,4.7441998
602avenue,602avenue-20260102024611-944563761409955,"(1) The video begins with a close-up shot of a white wall featuring a prominent, jagged vertical crack. (2) A hand enters the frame from the bottom, holding a white tissue, and wipes away white plaster debris from the grey-beige patterned floor mat near the wall's base. (3) The hand then knocks on the wall surface and gestures with three fingers spread in front of the crack, suggesting the scale of the damage or expressing shock.",7,11.319656,5.1621284
602avenue,602avenue-20260102140813-903194639364338,"(1) A young woman with long brown hair, wearing a black top, stands in a kitchen-like setting behind a pot of steaming noodles. She holds a large portion of noodles with chopsticks and talks directly to the camera with high energy. (2) She uses a large serving spoon to gather an enormous amount of noodles and takes a massive, exaggerated bite, filling her mouth completely. (3) The scene cuts as she introduces a crispy pastry and a large white dessert, subsequently taking another giant bite of the mochi-like sweet while looking directly into the lens with a wide-eyed expression.",4,10.244885,8.380704
602avenue,602avenue-20260103072930-1795776241092994,"(1) A young woman in a light-colored, patterned pajama set dances in a minimalist white-walled room. (2) She is then seen at an airport wearing a blue Adidas track jacket over a grey top and black skirt, holding a passport and boarding pass while dancing in front of a flight departures board. (3) She dances while sitting in an airplane seat, wearing headphones. (4) The scene shifts to her dancing in a high-rise room with a night view of Seoul through a window, including a large Dior billboard featuring Jisoo. (5) She dances at an airport arrival area near a baggage claim. (6) Finally, she dances in a convenience store dairy section, holding two yellow cups of banana milk.",1,12.032568,6.953782
602avenue,602avenue-20260108114729-2811814012484271,"(1) A young woman sits behind a pink table set with a large plate of salmon sashimi and a bowl of spicy noodles. She is initially wearing a thick, white fiber face mask that covers her mouth, attempting to eat the salmon with chopsticks. (2) She realizes the difficulty and removes the white mask, showing a smartphone screen featuring Hailey Bieber as inspiration for the challenge. She then applies a transparent, gel-like mask and uses scissors to carefully cut a horizontal slit across the mouth area. (3) She successfully eats the salmon and the spicy noodles through the slit, showing exaggerated expressions of heat from the spices and satisfaction with the food. (4) The scene shifts to her holding up various green and blue boxes of 'SEXYLOOK' face masks. She demonstrates the mask's thinness by showing it up close on her face and squeezing essence from the packaging onto her hand. She points to her glowing skin in 'Before' and 'After' comparison shots.",4,10.293955,8.053151
602avenue,602avenue-20260109132629-924738616677753,"(1) The video begins with a close-up of a female character using a tissue to wipe off foundation from her cheek, revealing significant redness and blemishes underneath. (2) Several extreme close-ups follow, showing the raw texture of her skin, including redness around the nose and mouth area. (3) She holds a red, egg-shaped cushion compact and begins patting it onto her face, showing a stark contrast where the product instantly hides the redness. (4) The final sequence shows her with a fully made-up, glowing complexion, followed by her using a setting spray and holding the product while giving a thumbs-up.",5,8.866041,5.404579
602avenue,602avenue-20260111140247-2364843953997562,"(1) The video starts with two women in a room looking at the camera, while a top-screen insert shows young girls performing a hip-shaking dance move. (2) The scene cuts to a gym environment where the two women attempt the same dance move while walking forward; they look at each other with expressions of confusion and amusement. (3) The scene shifts to an outdoor sidewalk where they continue the awkward walking dance; an insert photo shows older women walking in a similar fashion. (4) They start laughing and eventually give up the dance. (5) A final close-up of the woman with black hair walking is shown with a music video clip of PSY's 'Daddy' overlaid at the bottom.",5,12.850718,5.3690877
602avenue,602avenue-20260112190131-1394718919119484,"(1) A young woman with long brown hair, dressed in a green and white 'Squid Game' style tracksuit numbered 456, sits on a bed and frantically tries to open a black gift box with a pink ribbon. (2) She uses various colorful magnetic keys (red, blue, green) to try and slide out drawers on the side of the box, showing expressions of intense frustration and comedic desperation. (3) After several failed attempts and even mock-slapping the box, it finally opens to reveal promotional cards and a lanyard. (4) The scene transitions to the woman in a hotel room at night, where she is shown mixing a large bowl of Bibimbap and eating it along with a plate of fruit, looking relieved and happy.",5,11.076914,6.618285
602avenue,602avenue-20260115003533-1658920148612345,"(1) A young woman with long dark hair is seen eating a large bowl of shredded carrots and then peeling a whole carrot in a kitchen setting. (2) The scene cuts to a close-up of her face where she touches her cheek, smiling and showing her smooth skin. (3) She holds a large jar of kimchi and eats some with chopsticks. (4) She returns to the large bowl of carrots, adding various ingredients like oil and seeds before eating them heartily. (5) Transition to a bedroom where she wakes up, jumps out of bed, and pulls a yellow smiley-face pouch out of her handbag. (6) She presents several small bottles of DR.WU collagen drinks. She demonstrates the unique 'top-cap and bottom-drink' design by opening a pink bottle, pouring the liquid onto a small plate, and then drinking one. (7) A side-by-side 'Before' and 'After' image compares the texture of her skin. (8) She showcases three different types of the product in their packaging (blue, yellow, and purple). (9) She holds up the pink bottle while talking to the camera, concluding with a shot of the product and text overlays.",4,9.676461,7.1124268
602avenue,602avenue-20260116074456-1498690531588949,"(1) A young woman with long brown hair, wearing a black tight long-sleeved top and grey shorts over black leggings, stands in front of a white door. She is adjusting her shorts and smiling. (2) She picks up and puts on a grey zip-up hoodie, gesturing towards her outfit. (3) A young man wearing a grey and black striped sweater enters the frame from the left; they interact playfully and hug while question marks appear over their faces. (4) The woman transitions back to a solo shot, putting on a thick, fluffy grey faux-fur vest over the hoodie and posing closely to the camera, touching her ears and hair to show off the complete winter-ready look.",1,13.125593,7.5410686
602avenue,602avenue-20260117081748-893200399996588,"(1) A young woman is shown in a close-up shot, holding a yellow mango. She bites directly into the fruit while it is still in its skin. (2) She holds up a small glass bowl and a metal spoon, then proceeds to use the spoon to scoop the soft mango flesh out from the top opening of the skin, depositing it into the bowl. (3) She continues the scooping action, showing the ease of the process, and then eats a spoonful of the mango while displaying an expression of pleasant surprise. (4) The video ends with her showing the nearly empty mango skin and giving a thumbs up to the camera.",4,9.706571,7.931549
602avenue,602avenue-20260119134356-808609148921006,"(1) A woman with long dark hair, wearing a black top, holds a round chocolate-covered treat in a clear plastic container up to the camera with a surprised and excited expression. (2) She removes the treat from the container, showing its spherical shape, and then displays a cross-section of a similar treat showing a green pistachio filling. (3) She holds the half-eaten treat, showing the gooey green interior, and speaks directly to the camera with varying facial expressions ranging from curiosity to mild disappointment. (4) She pours a white liquid (milk) from a carton into a small floral-patterned bowl. (5) She dips the remaining portion of the chocolate mochi into the milk and takes a bite, looking thoughtful while chewing. (6) She continues to eat and talk, gesturing with her hands while comparing the store-bought item to her own expectations.",4,9.491175,8.214078
602avenue,602avenue-20260120230402-1975309876744182,"(1) A young woman is seated in an indoor setting with a large spread of Korean fried chicken, rice, and kimchi in front of her. She begins by eating a large, crispy piece of chicken using chopsticks. (2) She transitions to eating methods, starting with a bite of plain white rice followed by chicken. (3) She then eats a piece of chicken topped with kimchi. (4) She holds a bottle of Buldak sauce to the camera, pours it over the chicken, and eats it. (5) Finally, she pours sesame oil from a yellow-capped tin onto her kimchi, mixes it, and consumes it with the remaining chicken and rice, frequently looking directly at the camera with satisfied expressions.",4,10.344503,8.349731
602avenue,602avenue-20260121145224-1972752933641910,"(1) A young female with long dark hair, wearing a light pink cardigan, sits on a bed and talks directly to the camera with expressive facial gestures. (2) She holds up a pair of blue and white flip-flops, bending them to show flexibility, then moves on to discuss food while photos of elaborate Korean breakfast tables appear on the screen. (3) She transitions to showing a white glass bottle of Sulwhasoo serum, pointing at the label. (4) The scene shifts to a bathroom where she is seen applying the serum to her cheeks and forehead. (5) A split-screen comparison shows her facial skin 'Before' and 'After' use. (6) Finally, she holds the product while promotional text for a trial set appears.",1,8.908206,6.135819
602avenue,602avenue-20260125044333-927105863148675,"(1) The video opens with a split-screen comparison: the left side shows another creator eating a yellow substance, while the main female creator on the right opens a beverage can and reacts with surprise. (2) She then unboxes a large styrofoam container containing a packaged raw fish liver and slices of sashimi. (3) She wipes the liver with paper towels to clean it and proceeds to cut it into smaller pieces using a yellow knife. (4) She tastes a piece of the raw liver after dipping it in a small bowl of salt and oil, followed by an expressive reaction of confusion and slight disgust. (5) She switches to eating the pink fish slices dipped in a red sauce, showing visible enjoyment and a more positive facial expression. (6) She attempts to eat the liver again, this time adding a spicy sauce on top. (7) The final scene shows her sitting on the floor, eating potato chips while a small white dog looks on.",4,10.187834,7.436914
602avenue,602avenue-20260127180504-1247881683339519,"(1) A young woman with long dark hair and pinkish eye makeup speaks directly to the camera while smiling and gesturing. (2) Sequence of extreme close-ups on her lips: she applies a red base tint, dabs on cushion foundation to blur the edges, uses a lip liner for definition, and finally applies a glossy oil from a tube with a metal applicator. (3) She holds up the product tubes, shows color swatches on the back of her hand, and demonstrates the cooling metal applicator against her skin. A side-by-side 'Before' and 'After' comparison of her lip texture is shown. (4) The video ends with her blowing a kiss and holding the product.",5,8.622054,5.838724
602avenue,602avenue-20260218150728-2891765657830569,"(1) The video is a live-action recording featuring a young woman standing in an indoor setting with a white wall and a light-colored wooden door. She is smiling and begins to move her body rhythmically as animated graphics of a paintbrush and bacon strips appear on the right side of the screen. (2) As the music continues, she performs a choreographed dance involving arm waves and hip movements. Additional graphics including a lime, a charcoal grill, sausages, bread, and a jar of sauce appear sequentially around her, floating in the air. (3) In the final phase, the food graphics merge over the animated grill with a fire effect to represent a cooking process. She finishes the dance by presenting graphics of mooncakes and pomelo slices, smiling and gesturing towards the 'finished' products.",5,10.143664,6.979316
602avenue,602avenue-20260219004708-3415625351910325,"(1) The video begins with a young female creator expressing surprise, followed by shots of a seafood buffet featuring crab and mussels. (2) She transitions to an outdoor courtyard and then a restaurant setting, where she enjoys roast chicken and soup. (3) The scene shifts to the creator relaxing in various hot springs, including a public outdoor pool and a private indoor tub. (4) Night shots show her enjoying a luxury hotel room and a night-view balcony. (5) The next day, she visits a beer factory with colorful murals and then eats at a Cantonese restaurant, showing close-ups of crispy roast pork. (6) Finally, she walks through a scenic park with a red bridge and spots black swans in a pond, ending with a tourism logo animation.",5,10.739901,6.6935287
achusan0817,achusan0817-20250204172645-1588158132412448,"(1) This is a 2D animation. The scene opens on a stylized red background with traditional Chinese lanterns featuring cartoon faces. At the bottom, several small yellow snakes crawl in a line. (2) A blue bat-like character and a bald child character with wings appear, performing a repetitive, rhythmic dance. They alternate positions, sometimes holding a scroll or a 1000-unit currency bill. (3) The animation concludes with a group shot of four characters holding red envelopes (hongbao) while looking at the camera. Large text appears across the screen as they pose.",7,8.555773,3.417355
achusan0817,achusan0817-20250217194630-1227889482773274,"(1) The video is a 2D animation. It begins in an airport terminal where a woman with short black hair (the mom) tells her bald, thick-eyebrowed son that she has been learning Japanese via an app. (2) A transition shows the son feeling deeply moved, with a thought-bubble illustration of the mom studying by candlelight. (3) The scene shifts to a Japanese cafe where the mom approaches a male clerk to order. (4) The clerk speaks rapidly with a friendly smile, causing the mom to freeze with a blank expression. (5) She eventually only manages a single, hesitant word while the son shouts in the background.",7,8.295606,3.1379213
achusan0817,achusan0817-20250404122027-25659963616959712,"(1) The video begins with a fast-panning shot of a cartoon-themed exhibition booth titled 'FAIRY'S FOREST', featuring a mural of a blue-striped black cat. (2) The camera moves to reveal a white bald cartoon character floating on the wall, followed by close-ups of merchandise including badges, tote bags, and plush dolls arranged on grass mats and shelves. (3) Panning continues over displays of character-themed socks, clear folders, and postcards stacked in gray crates. (4) A promotional card for 'Classic Dialogue Talking Dolls' appears, showing various character expressions and a price point of NT$150. (5) The camera scans through more stationery items, circular fans featuring a male anime-style character, and various plush toys including a blue horned creature. (6) The video concludes with shots of illustrated books and postcards titled 'ACHU IN WONDERLAND' resting on small wooden easels.",7,9.586061,4.466873
achusan0817,achusan0817-20250522071346-1427164119064164,"(1) The video starts in a hand-drawn 2D animation style. Two male students in white uniforms are talking in a classroom with green chalkboard and lockers. The one on the left has dark spiky hair, the one on the right is bald with a few strands. (2) A transition occurs showing a floating character 'Reborn' from 'Katekyo Hitman Reborn' to illustrate a point. A thought bubble appears with the dark-haired student's face inside. (3) A female student with short grey hair appears, looking surprised and then joining the conversation. (4) The scene shifts between close-ups of the characters as they argue. The female character becomes increasingly agitated, shown with dramatic lighting and action lines around her mouth. (5) The video ends with a close-up of the dark-haired boy looking like a 'pro' with a serious, narrowed-eye expression.",7,8.2681675,3.2037847
achusan0817,achusan0817-20250702080721-33631434833138912,"(1) The video is a 2D animation. It opens with a close-up of a bald-headed animated character with acne spots on his face, looking stressed. (2) Scene shifts to an outdoor military camp setting where a character in camouflage and a green helmet is shown sweating under the sun. (3) The character is then seen in an indoor bathroom looking into a mirror, expressing shock and horror at his skin condition. (4) A second animated character appears, handing him skincare products. (5) Close-up shots of PAIR ACNE Creamy Foam and Clean Lotion bottles against a bubbly blue background. (6) The main character is shown applying foam to his face and then splashing it with water. (7) The character's skin becomes smooth and clear, and he looks delighted. (8) The two characters talk to each other before the video concludes with a brand information slide.",7,8.809431,5.0353107
achusan0817,achusan0817-20250717105820-836789582667721,"(1) This is a 2D digital animation. It begins with a tight close-up on the face of a dark blue, blob-like creature with glowing yellow eyes and a small pink mouth. The creature has a determined, slightly angry expression. (2) The camera zooms out to reveal that the creature's head is actually the lid of a clear milk tea cup filled with brown liquid. The 'pearls' inside the tea are small, identical versions of the blue creature's face. The cup has small bat-like wings on the sides. (3) The background consists of moving, colorful shapes including yellow textured planets, pink hearts, and blue stars against a light blue sky. A pink straw sticks out from the creature's head.",7,8.558465,3.442356
achusan0817,achusan0817-20250721225935-1090147769904319,"(1) The video is an animation; it opens with a pink background filled with hearts and a bald, pink-cheeked character with large eyes and wings (Lapo). (2) A bald male character with a beard (A-Chiu) is seated in a room with shelves of collectibles, gesturing as he speaks. (3) Transition to a meadow scene where the Lapo character plucks petals from a flower with a hopeful expression. (4) Shift to a pink room where Lapo stares intensely at a smartphone with hearts in its eyes. (5) Transition to a brown room with two male characters on a couch; one character is annoyed while the other farts, indicated by green gas clouds. (6) Back to the studio setting, A-Chiu looks at his phone and vomits a rainbow of colors in mock disgust.",7,8.444743,3.3024194
achusan0817,achusan0817-20250724160215-1527634674965258,"(1) The video is a 2D animation featuring two stylized male characters in an outdoor field. One is bald in a black t-shirt, the other wears a green wizard hat and a blue shirt. (2) The hatted character removes his hat, revealing blonde hair, then transforms into a sparkly, highly-detailed anime style with a glowing background. (3) The scene shifts to the bald character looking at a screen, then entering a wood-paneled hair salon where various wigs are displayed on shelves. (4) A selection interface appears, and the character attempts to change his hair multiple times, cycling through grey spiky hair, long blue hair, and short dark hair. (5) The screen shows a currency balance hitting zero. The character appears distressed, sweating and covering his mouth. (6) The video ends with the character wearing a large, mushroom-like hairstyle, looking disappointed.",7,8.324696,3.2238085
achusan0817,achusan0817-20250725044105-1408172037450523,"(1) This is a 2D animation video. The video starts with a female character's head cutout on a dark background, her eyes closed and smiling. (2) The scene transitions to a dark indoor hallway resembling a school, with posters on the walls and lockers. Two male characters—one bald and one with black hair—enter, looking around with apprehensive expressions. (3) The camera focuses on the characters' faces showing sweat and wide eyes. They look through a barred window at a girl with long black hair sitting by a sink with her back turned. (4) The characters scream in terror, their mouths wide and eyes bulging. (5) Later, they are seen standing in a group with another female character (Abby) who is laughing. (6) One male character goes into a pitch-black room to retrieve a brown broom and runs out screaming while the others watch.",7,8.258694,3.1779268
achusan0817,achusan0817-20250802181312-1930533867546917,"(1) This video is entirely a 2D animation. It opens with three cartoon characters with bald heads and large ears shouting toward the camera against a yellow grid background. (2) The scene transitions to a deep red background with traditional Chinese patterns, displaying a central character and various sticker-like illustrations that pop up and move rhythmically. (3) A fast-paced montage follows, showcasing dozens of different sticker animations: characters eating pudding, a character in a bat costume, a cat with wide eyes, and various emotional expressions like crying, laughing, and anger. (4) The final phase shows a green background with a LINE app logo and a bald cartoon character's head, followed by white text on a black background providing promotional details.",7,8.575741,3.3949804
achusan0817,achusan0817-20250803080020-25716524344622646,"(1) The video begins with a close-up of a grey tabby cat sitting still while wearing a blue plush Doraemon hat featuring a yellow 'Take-copter' propeller on top. (2) The camera transitions through several shots of different cats (an orange-and-white cat and a black-and-white cat) wearing the same hat in various parts of a home, including on a wooden floor and near a cat scratcher. (3) In one sequence, the black-and-white cat looks down as a digital question mark and spinning effect are added to the hat's propeller. (4) The orange cat is seen rolling on the floor playfully while wearing the hat. (5) The final scene reveals a man with glasses and headphones, also wearing the Doraemon hat on top of his headphones while playing a video game.",7,11.365669,1.8649019
achusan0817,achusan0817-20250803093020-2787484758266371,"(1) The video begins with a close-up of a pink flyer from 'CHUCHUMEI' on a pink surface. Male hands enter the frame and begin opening a cardboard box. (2) The package is opened to reveal various items wrapped in honeycomb paper and bubble wrap. (3) The camera pans to a TV screen showing a video from the 'CHUCHUMEI' channel about marriage. (4) Returning to the unboxing, the narrator shows a colorful postcard and then a handwritten letter. (5) A white 'Marriage certificate' book with a rainbow and cartoon bride/groom illustration is shown. (6) The book is opened, showing vow cards labeled 'Her Vows' and 'His Vows' with similar illustrations. (7) The camera zooms in on the marriage certificate page, specifically pointing out a typo where 'Forever' is spelled 'Forver'.",7,10.142701,4.9747553
achusan0817,achusan0817-20250803191406-1231461265598463,"(1) Non-live-action 2D animation begins with two male characters (A-Chu and a friend) talking against a light blue grid background; A-Chu is bald and wearing a black tank top. (2) Scene transitions to A-Chu looking at his smartphone with a frustrated expression, followed by multiple character cuts showing different social interactions and internal thoughts represented by 'angel' and 'devil' versions of himself appearing as small sprites. (3) A-Chu is seen in a bedroom setting, lying on a bed and tossing and turning restlessly, expressing distress through wide eyes and frantic movements before a final title card appears.",7,8.343667,3.3089242
achusan0817,achusan0817-20250804014139-1702890164455275,"(1) This is a 2D animation video. A bald character with a serious, analytical facial expression is shown in a close-up, touching his chin as if thinking deeply against a dark background. (2) The scene cuts to a split-screen memory of the bald character and a black-haired male character laughing happily while looking at a screen. (3) Back to the present, the bald character's eyes narrow with suspicion and sweat drops appear on his head. (4) A series of quick cuts follows: they play video games together, walk down a brick-walled alley while looking at a phone, and talk in a room. In each scene, the black-haired 'Senior' (學長) character responds with a gentle, mysterious smile and a '?' icon appears near his face. (5) The bald character is shown getting increasingly agitated and frantic, questioning the Senior's motives. (6) The video concludes with a quick replay of the Senior's smiling face over a static-filled, retro-style background.",7,8.244584,3.1987798
achusan0817,achusan0817-20250804185510-775133925642645,"(1) This video is a 2D animation. A bald male character and a grey-haired male character wave goodbye to each other on a residential street at night. (2) The grey-haired man walks away, turning back once to wave again with a closed-eye smile. (3) The bald character watches him leave, his expression shifting from neutral to surprised. (4) A pink cartoon 'achievement' box pops up with a baby icon. (5) The bald character looks at his smartphone screen, which displays a messaging app. (6) Close-ups of the bald character show him looking intense, sweating, and grinding his teeth while holding the phone. (7) He types a reply and a large red title card '異男忘' appears over the phone screen.",7,8.218042,3.2129157
achusan0817,achusan0817-20250806004714-1228257948703376,"(1) The video is a 2D animation starting with two male characters, one dark-haired and one bald, sitting in a fast-food restaurant booth. The bald character appears distressed. (2) The scene shifts to the bald character's internal monologue with impact lines and stylized backgrounds as he experiences a realization. (3) The dark-haired character remains calm and offers a carton of French fries to his friend. (4) The animation concludes with variety-show style text overlays appearing as the characters continue their comedic exchange.",7,8.311407,3.2238169
achusan0817,achusan0817-20250806155403-882627378029897,"(1) Non-live action animation style. A white anthropomorphic egg with a cute face and pink cheeks stands on a tiled floor. A human hand slams down, smashing the egg into a yellow mess. (2) Two bald male characters are shown. One wears a black tank top and looks distressed; the other wears a green shirt and a green headpiece shaped like a rice dumpling (zongzi). They are at a wooden table with the smashed egg. (3) The character in the tank top talks animatedly, gesturing with his hands. Flashbacks appear showing the zongzi-hat character posing and a stylized muscular egg. (4) A wooden chair with two distinct holes in the seat is presented. The zongzi-hat character sits on it. (5) Close-ups of the character's face show a transition from neutral to a sense of intense physical realization or 'enlightenment,' ending with him having sparkling, wide eyes.",7,8.445736,3.3669457
achusan0817,achusan0817-20250807010822-771372086008052,"(1) A young man wearing glasses and a black t-shirt stands in an office, holding a white box containing four cupcakes. (2) The scene cuts to a close-up of a colorful box lid featuring cartoon characters from the game MapleStory and text celebrating its 20th anniversary. A hand points at various characters. (3) The box is opened to reveal cupcakes with green, pink, beige, and white frosting. (4) A close-up shows a small plastic bag containing metal spoons with branded character art. (5) Another young man in a grey t-shirt is seen in the office eating one of the cupcakes with a spoon. (6) The characters on the box lid are shown again, and small character-shaped picks are placed into the cake illustration on the box. (7) Multiple people appear briefly in the background of the office setting as the main subjects interact.",0,12.315331,2.359407
achusan0817,achusan0817-20250807022936-1430880395294793,"(1) This is a non-live-action video featuring 2D cartoon avatars and a digital quiz game interface. The video starts with a blue screen showing the title '阿啾小劇場' and a quiz question about the 'Senior's' morning routine. (2) A drawing animation appears on a yellow canvas, depicting a figure lying face down with their buttocks raised high. (3) The screen transitions to show quiz options and the cartoon avatars of 'Achou' and 'Senior' reacting with surprised and laughing expressions. (4) The sequence repeats with a second question about heart-fluttering actions, showing a handwritten calligraphy answer '求婚' (propose). (5) A third question asks about the first words spoken in the morning, showing a cartoon of Senior lying in bed with a speech bubble saying '好、嗯' (Okay, mmm).",7,8.414379,3.2830713
achusan0817,achusan0817-20250807041655-895116943103300,"(1) A large, blue furry mascot character is seen from behind, standing at a checkout counter in a merchandise booth. A male clerk in a black t-shirt and bucket hat stands behind the counter, smiling at the mascot. (2) The mascot turns its head slightly as it 'talks' to the clerk, who leans on the counter and laughs. (3) The mascot suddenly begins a vigorous rhythmic dance, shaking its body back and forth to the music. The clerk watches while starting to pack items into a paper bag. (4) The camera zooms in on the clerk's face, capturing a lingering, slightly forced-looking smile as the mascot concludes its performance.",0,9.552055,4.224381
