influencer,media_id,creation_time,expected_filename,more5min,prompt_emb,video_emb,audio_emb
2uncle987,3.28198E+15,2025-09-25 10:00:59+00:00,2uncle987-20250927231124-3281982821982035.mp4,0,1,1,1
2uncle987,8.21846E+14,2025-09-29 04:00:47+00:00,2uncle987-20250930163118-821846233709728.mp4,0,1,1,1
2uncle987,1.60969E+15,2025-09-29 11:04:17+00:00,2uncle987-20251001222519-1609690110064482.mp4,0,1,1,1
2uncle987,1.59103E+15,2025-10-09 04:00:41+00:00,2uncle987-20251011234048-1591034482141885.mp4,0,1,1,1
2uncle987,1.21117E+15,2025-10-14 11:00:29+00:00,2uncle987-20251017212102-1211169237350139.mp4,0,1,1,1
2uncle987,7.57481E+14,2025-10-14 14:28:51+00:00,2uncle987-20251015131534-757481480753371.mp4,1,0,0,0
2uncle987,8.7283E+14,2025-10-16 09:58:02+00:00,2uncle987-20251018215819-872829595754467.mp4,0,1,1,1
2uncle987,1.21672E+15,2025-10-16 12:05:18+00:00,2uncle987-20251023164618-1216724440031164.mp4,0,1,1,1
2uncle987,1.56939E+15,2025-10-17 04:01:18+00:00,2uncle987-20251020160138-1569385141219800.mp4,0,1,1,1
2uncle987,1.45825E+15,2025-10-17 11:00:53+00:00,2uncle987-20251020164148-1458252856165442.mp4,0,1,1,1
2uncle987,7.28931E+14,2025-10-19 11:59:53+00:00,2uncle987-20251022222959-728930843430134.mp4,0,1,1,1
2uncle987,1.54809E+15,2025-10-21 11:04:36+00:00,2uncle987-20251025004544-1548094759601828.mp4,0,1,1,1
2uncle987,1.54428E+15,2025-10-22 10:06:03+00:00,2uncle987-20251028081701-1544281183521773.mp4,0,1,1,1
2uncle987,1.47617E+15,2025-10-23 13:04:02+00:00,2uncle987-20251027002431-1476174703851559.mp4,0,1,1,1
2uncle987,1.83677E+15,2025-10-24 13:00:10+00:00,2uncle987-20251030185015-1836766460313336.mp4,0,1,1,1
2uncle987,9.0059E+14,2025-10-26 12:00:39+00:00,2uncle987-20251028232109-900589689532275.mp4,0,1,1,1
2uncle987,1.57459E+15,2025-10-28 10:29:21+00:00,2uncle987-20251031015926-1574587713863142.mp4,0,1,1,1
2uncle987,1.98489E+15,2025-10-29 11:02:10+00:00,2uncle987-20251101215245-1984885685769000.mp4,0,1,1,1
2uncle987,1.64923E+15,2025-10-30 10:29:45+00:00,2uncle987-20251102224041-1649225636438529.mp4,0,1,1,1
2uncle987,8.60568E+14,2025-10-31 10:15:41+00:00,2uncle987-20251105213547-860567757030285.mp4,0,1,1,1
2uncle987,8.88848E+14,2025-11-01 12:00:46+00:00,2uncle987-20251107080053-888847773886720.mp4,0,1,1,1
2uncle987,8.60489E+14,2025-11-02 04:30:31+00:00,2uncle987-20251105144036-860488933466261.mp4,0,1,1,1
2uncle987,1.2804E+15,2025-11-03 12:06:46+00:00,2uncle987-20251103214010-1280403757316024.mp4,1,0,0,0
2uncle987,1.16581E+15,2025-11-05 10:11:55+00:00,2uncle987-20251109014201-1165805119082284.mp4,0,1,1,1
2uncle987,1.36992E+15,2025-11-06 12:13:26+00:00,2uncle987-20251106204306-1369921085177651.mp4,1,0,0,0
2uncle987,2.648E+16,2025-11-06 12:17:37+00:00,2uncle987-20251109223801-26479977044960491.mp4,0,1,1,1
2uncle987,9.04747E+14,2025-11-06 12:30:10+00:00,2uncle987-20251121114016-904746669181299.mp4,0,1,1,1
2uncle987,1.1838E+15,2025-11-07 10:19:05+00:00,2uncle987-20251110194912-1183804723521674.mp4,0,1,1,1
2uncle987,1.18172E+15,2025-11-07 10:32:48+00:00,2uncle987-20251110181600-1181716923744960.mp4,0,1,1,1
2uncle987,1.5918E+15,2025-11-07 11:59:38+00:00,2uncle987-20251109225053-1591797558729307.mp4,0,1,1,1
2uncle987,3.34467E+16,2025-11-08 10:06:24+00:00,2uncle987-20251111082637-33446733461641126.mp4,0,1,1,1
2uncle987,9.81068E+14,2025-11-09 09:58:48+00:00,2uncle987-20251111183854-981068157827568.mp4,0,1,1,1
2uncle987,2.90405E+15,2025-11-10 10:35:28+00:00,2uncle987-20251112223537-2904051996603169.mp4,0,1,1,1
2uncle987,8.65291E+14,2025-11-11 04:02:57+00:00,2uncle987-20251113203303-865291369659947.mp4,0,1,1,1
2uncle987,1.42008E+15,2025-11-12 10:00:46+00:00,2uncle987-20251119024055-1420079536484872.mp4,0,1,1,1
2uncle987,2.56417E+16,2025-11-13 10:05:59+00:00,2uncle987-20251115204648-25641745128825728.mp4,0,1,1,1
2uncle987,1.34649E+15,2025-11-14 13:01:31+00:00,2uncle987-20251121154222-1346487597234196.mp4,0,1,1,1
2uncle987,1.77171E+15,2025-11-15 04:01:31+00:00,2uncle987-20251121021205-1771710040162734.mp4,0,1,1,1
2uncle987,9.28251E+14,2025-11-15 13:00:06+00:00,2uncle987-20251118194013-928251456296361.mp4,0,1,1,1
2uncle987,9.20143E+14,2025-11-18 10:01:02+00:00,2uncle987-20251120233119-920143137213086.mp4,0,1,1,1
2uncle987,9.32012E+14,2025-11-22 12:00:06+00:00,2uncle987-20251208011013-932012056116281.mp4,0,1,0,0
2uncle987,2.29836E+15,2025-11-23 12:01:39+00:00,2uncle987-20251211212342-2298359230639557.mp4,0,1,0,0
2uncle987,4.47266E+15,2025-11-29 04:02:04+00:00,2uncle987-20251214151258-4472655649723698.mp4,0,1,0,0
2uncle987,8.71782E+14,2025-11-30 12:00:08+00:00,2uncle987-20251206010015-871782429050764.mp4,0,1,0,0
2uncle987,1.22298E+15,2025-12-01 11:02:44+00:00,2uncle987-20251205183250-1222976402638439.mp4,0,1,0,0
2uncle987,1.99068E+15,2025-12-02 10:00:03+00:00,2uncle987-20251208015015-1990681081490075.mp4,0,1,0,0
2uncle987,1.42946E+15,2025-12-02 11:59:21+00:00,2uncle987-20251230003533-1429458425637877.mp4,0,1,0,0
2uncle987,3.93503E+15,2025-12-03 04:00:09+00:00,2uncle987-20251205204035-3935026243297247.mp4,0,1,0,0
2uncle987,9.28521E+14,2025-12-03 10:00:31+00:00,2uncle987-20251209000113-928521006194064.mp4,0,1,0,0
2uncle987,2.58602E+16,2025-12-03 12:01:21+00:00,2uncle987-20251206032231-25860232900329773.mp4,0,1,0,0
2uncle987,1.26856E+15,2025-12-07 04:02:24+00:00,2uncle987-20251209150231-1268563104677068.mp4,0,1,0,0
2uncle987,1.63264E+15,2025-12-08 10:17:58+00:00,2uncle987-20251214152859-1632641067912489.mp4,0,1,0,0
2uncle987,2.11353E+15,2025-12-11 05:15:08+00:00,2uncle987-20251211134751-2113532832727931.mp4,1,0,0,0
2uncle987,1.97176E+15,2025-12-11 10:00:53+00:00,2uncle987-20251218180059-1971759340388402.mp4,0,1,0,0
2uncle987,1.96845E+15,2025-12-12 10:59:51+00:00,2uncle987-20251218182958-1968448914079781.mp4,0,1,0,0
2uncle987,2.57987E+16,2025-12-17 04:01:08+00:00,2uncle987-20251219211122-25798658606460423.mp4,0,1,0,0
2uncle987,1.46593E+15,2025-12-18 04:00:59+00:00,2uncle987-20251220193200-1465930788873838.mp4,0,1,0,0
2uncle987,1.24124E+15,2025-12-18 10:09:19+00:00,2uncle987-20251220202003-1241239544637074.mp4,0,1,0,0
2uncle987,9.23869E+14,2025-12-18 11:00:29+00:00,2uncle987-20251224020136-923869079987200.mp4,0,1,0,0
2uncle987,8.71748E+14,2025-12-18 12:03:00+00:00,2uncle987-20251225020334-871748182300543.mp4,0,1,0,0
2uncle987,4.22055E+15,2025-12-19 13:17:04+00:00,2uncle987-20251222151717-4220549664927887.mp4,0,1,0,0
2uncle987,1.47443E+15,2025-12-20 04:44:42+00:00,2uncle987-20251222190559-1474426747619122.mp4,0,1,0,0
2uncle987,1.58808E+15,2025-12-20 09:59:49+00:00,2uncle987-20251222230954-1588076909001983.mp4,0,1,0,0
2uncle987,2.59643E+16,2025-12-22 04:00:07+00:00,2uncle987-20251224164013-25964264076526880.mp4,0,1,0,0
2uncle987,9.3534E+14,2025-12-22 11:01:04+00:00,2uncle987-20251224232223-935339935513152.mp4,0,1,0,0
2uncle987,8.82634E+14,2025-12-23 10:07:09+00:00,2uncle987-20251226013802-882634471191959.mp4,0,1,0,0
2uncle987,1.40927E+15,2025-12-24 10:00:11+00:00,2uncle987-20251227224017-1409273524018586.mp4,0,1,0,0
2uncle987,4.252E+15,2025-12-25 10:03:09+00:00,2uncle987-20251228124314-4252000911755003.mp4,0,1,0,0
2uncle987,4.48035E+15,2025-12-27 04:02:49+00:00,2uncle987-20251229232336-4480354758900128.mp4,0,1,0,0
2uncle987,9.11188E+14,2025-12-29 10:00:12+00:00,2uncle987-20260105003018-911187931376624.mp4,0,1,0,0
2uncle987,1.45897E+15,2025-12-30 10:05:49+00:00,2uncle987-20260101215701-1458967585903507.mp4,0,1,0,0
khshu_,1.47486E+15,2025-01-11 05:22:34+00:00,khshu_-20250709211711-1474862327673897.mp4,0,1,1,1
khshu_,1.62438E+15,2025-01-17 10:01:53+00:00,khshu_-20250930031151-1624378082036085.mp4,0,1,1,1
khshu_,1.28288E+15,2025-01-19 13:34:40+00:00,khshu_-20260117084031-1282882297007252.mp4,0,1,1,1
khshu_,1.24478E+15,2025-01-31 09:08:22+00:00,khshu_-20250706145947-1244782810914729.mp4,0,1,1,1
khshu_,2.14253E+15,2025-02-02 01:19:22+00:00,khshu_-20250214141943-2142533299878591.mp4,0,1,1,1
khshu_,1.21335E+15,2025-02-22 04:43:07+00:00,khshu_-20250712210437-1213351154266527.mp4,0,1,1,1
khshu_,9.08662E+14,2025-02-25 12:45:00+00:00,khshu_-20250227210505-908662271530878.mp4,0,1,1,1
khshu_,1.39913E+15,2025-03-02 06:12:59+00:00,khshu_-20260121093645-1399132255282272.mp4,0,1,1,1
khshu_,1.23334E+15,2025-03-09 05:25:13+00:00,khshu_-20260103064142-1233342455437429.mp4,0,1,1,1
khshu_,1.62926E+15,2025-03-14 05:51:25+00:00,khshu_-20250315141026-1629262918433176.mp4,0,1,1,1
khshu_,1.24902E+15,2025-03-16 04:25:08+00:00,khshu_-20251227191335-1249017013795430.mp4,0,1,1,1
khshu_,2.25878E+15,2025-03-19 11:09:24+00:00,khshu_-20250702072023-2258782991613101.mp4,0,1,1,1
khshu_,1.23276E+15,2025-03-23 05:31:44+00:00,khshu_-20250803151745-1232763091670213.mp4,0,1,1,1
khshu_,1.92095E+15,2025-03-27 11:47:37+00:00,khshu_-20250702000805-1920948728629380.mp4,0,1,1,1
khshu_,1.42213E+15,2025-03-30 13:00:07+00:00,khshu_-20250402024013-1422132049581197.mp4,0,1,1,1
khshu_,2.07949E+15,2025-04-01 07:47:47+00:00,khshu_-20250403165753-2079485566227807.mp4,0,1,1,1
khshu_,1.12302E+15,2025-04-12 05:54:15+00:00,khshu_-20250727222614-1123022929834860.mp4,0,1,1,1
khshu_,2.68648E+16,2025-04-20 06:10:09+00:00,khshu_-20250422205014-26864813379775128.mp4,0,1,1,1
khshu_,1.41471E+15,2025-04-24 12:00:02+00:00,khshu_-20250426124009-1414713473767303.mp4,0,1,1,1
khshu_,1.2344E+15,2025-04-30 04:06:52+00:00,khshu_-20250621142559-1234398781980407.mp4,0,1,1,1
khshu_,1.85753E+15,2025-05-04 05:03:56+00:00,khshu_-20250625000317-1857528438223316.mp4,0,1,1,1
khshu_,2.51121E+15,2025-05-11 10:51:38+00:00,khshu_-20250725225031-2511212535959946.mp4,0,1,1,1
khshu_,1.60766E+15,2025-05-18 12:59:55+00:00,khshu_-20251023075709-1607655263880119.mp4,0,1,1,1
khshu_,1.61046E+15,2025-05-25 05:30:07+00:00,khshu_-20250713011048-1610462190157355.mp4,0,1,1,1
khshu_,2.70586E+15,2025-05-26 13:17:03+00:00,khshu_-20250806205223-2705864479806881.mp4,0,1,1,1
khshu_,3.72102E+15,2025-05-28 11:12:23+00:00,khshu_-20250530201654-3721017778035261.mp4,0,1,1,1
khshu_,1.93654E+15,2025-05-29 12:00:03+00:00,khshu_-20250630151731-1936535467074473.mp4,0,1,1,1
khshu_,1.21422E+15,2025-06-01 05:34:45+00:00,khshu_-20250916093852-1214215293648441.mp4,0,1,1,1
khshu_,2.36219E+15,2025-06-04 11:51:17+00:00,khshu_-20250725152313-2362192950870113.mp4,0,1,1,1
khshu_,9.30772E+14,2025-06-08 10:22:30+00:00,khshu_-20250610213234-930772389898260.mp4,0,1,1,1
khshu_,1.00948E+15,2025-06-15 06:52:55+00:00,khshu_-20250805113313-1009476938908826.mp4,0,1,1,1
khshu_,1.59533E+15,2025-06-21 06:23:34+00:00,khshu_-20250804172325-1595328618369848.mp4,0,1,1,1
khshu_,2.22254E+15,2025-06-25 10:45:55+00:00,khshu_-20250707084248-2222539508275514.mp4,0,1,1,1
khshu_,9.08605E+14,2025-06-29 10:53:52+00:00,khshu_-20250707142027-908604591705749.mp4,0,1,1,1
khshu_,1.55654E+15,2025-07-01 11:55:25+00:00,khshu_-20250806230357-1556535568973727.mp4,0,1,1,1
khshu_,1.41134E+15,2025-07-04 11:58:41+00:00,khshu_-20250806235022-1411343207297987.mp4,0,1,1,1
khshu_,9.12855E+14,2025-07-06 04:33:15+00:00,khshu_-20251203131056-912855011676548.mp4,0,1,1,1
khshu_,4.30433E+15,2025-07-08 12:01:14+00:00,khshu_-20250904030222-4304325253149684.mp4,0,1,1,1
khshu_,1.414E+15,2025-07-10 12:37:16+00:00,khshu_-20250806023938-1414004880187965.mp4,0,1,1,1
khshu_,2.16658E+15,2025-07-15 12:44:08+00:00,khshu_-20251119165204-2166584330839611.mp4,0,1,1,1
khshu_,2.11908E+15,2025-07-16 12:09:20+00:00,khshu_-20250803185515-2119081165538939.mp4,0,1,1,1
khshu_,8.86059E+14,2025-07-22 05:22:25+00:00,khshu_-20250806161514-886058810876947.mp4,0,1,1,1
khshu_,1.70755E+15,2025-08-06 12:16:53+00:00,khshu_-20250829210641-1707551721199016.mp4,0,1,1,1
khshu_,2.56207E+16,2025-08-10 06:56:49+00:00,khshu_-20251119165209-25620650587562329.mp4,0,1,1,1
khshu_,1.22383E+15,2025-08-13 12:35:52+00:00,khshu_-20250831185526-1223825066371743.mp4,0,1,1,1
khshu_,1.407E+15,2025-08-20 10:05:12+00:00,khshu_-20250830051517-1406995330328217.mp4,0,1,1,1
khshu_,2.12596E+15,2025-08-24 05:07:10+00:00,khshu_-20250829145913-2125960334902063.mp4,0,1,1,1
khshu_,7.7258E+14,2025-08-31 13:19:26+00:00,khshu_-20250919224932-772579525397713.mp4,0,1,1,1
khshu_,1.38348E+15,2025-09-05 13:19:52+00:00,khshu_-20250911175957-1383482806341854.mp4,0,1,1,1
khshu_,1.23901E+15,2025-09-07 06:38:36+00:00,khshu_-20250911181147-1239005074898343.mp4,0,1,1,1
khshu_,9.36328E+14,2025-09-11 12:34:26+00:00,khshu_-20250914173530-936328278744890.mp4,0,1,1,1
khshu_,6.91923E+14,2025-09-14 07:09:55+00:00,khshu_-20251001031945-691922590574482.mp4,0,1,1,1
khshu_,3.14354E+15,2025-09-24 11:48:20+00:00,khshu_-20251002203112-3143538762492568.mp4,0,1,1,1
khshu_,2.61451E+16,2025-10-02 07:22:59+00:00,khshu_-20251010122040-26145106315120730.mp4,0,1,1,1
khshu_,1.2172E+15,2025-10-05 04:58:10+00:00,khshu_-20251008185326-1217204217167707.mp4,0,1,1,1
khshu_,8.93084E+14,2025-10-10 03:51:48+00:00,khshu_-20251015200153-893083680125065.mp4,0,1,1,1
khshu_,1.29021E+15,2025-10-11 14:37:18+00:00,khshu_-20251018235724-1290205166420458.mp4,0,1,1,1
khshu_,1.47498E+15,2025-10-15 10:44:25+00:00,khshu_-20251027201432-1474980154191745.mp4,0,1,1,1
khshu_,1.8374E+15,2025-10-18 05:00:08+00:00,khshu_-20251101230014-1837397833598006.mp4,0,1,1,1
khshu_,9.09806E+14,2025-10-24 13:39:29+00:00,khshu_-20251028034011-909806481515960.mp4,0,1,1,1
khshu_,2.02865E+15,2025-10-26 04:03:23+00:00,khshu_-20251029171342-2028647437982284.mp4,0,1,1,1
khshu_,2.289E+15,2025-10-28 11:56:21+00:00,khshu_-20251101094125-2288995421597260.mp4,0,1,1,1
khshu_,9.00285E+14,2025-10-31 10:36:55+00:00,khshu_-20251119120703-900284672693865.mp4,0,1,1,1
khshu_,7.62921E+14,2025-11-02 12:00:30+00:00,khshu_-20251105231101-762920526412203.mp4,0,1,1,1
khshu_,4.36929E+15,2025-11-09 06:03:02+00:00,khshu_-20251115105727-4369288499972090.mp4,0,1,1,1
khshu_,2.39854E+15,2025-11-14 12:12:44+00:00,khshu_-20251120101248-2398540450589676.mp4,0,1,1,1
khshu_,8.84991E+14,2025-11-19 08:42:28+00:00,khshu_-20251122042233-884991200944474.mp4,0,1,1,1
khshu_,3.34458E+15,2025-11-21 10:18:46+00:00,khshu_-20251124013506-3344580025721947.mp4,0,1,1,1
khshu_,2.45091E+15,2025-11-26 06:05:21+00:00,khshu_-20251222205329-2450913458660636.mp4,0,1,1,1
khshu_,2.31038E+15,2025-11-28 12:24:42+00:00,khshu_-20251215171449-2310380529439273.mp4,0,1,1,1
khshu_,2.11634E+15,2025-12-03 04:26:04+00:00,khshu_-20251205195610-2116343465773761.mp4,0,1,1,1
khshu_,2.32232E+15,2025-12-07 05:18:55+00:00,khshu_-20251213230900-2322323028235973.mp4,0,1,1,1
khshu_,2.54596E+16,2025-12-10 13:29:59+00:00,khshu_-20251226173010-25459646637040700.mp4,0,1,1,1
khshu_,8.74692E+14,2025-12-13 09:54:15+00:00,khshu_-20251217000420-874691692107416.mp4,0,1,1,1
khshu_,1.93452E+15,2025-12-14 06:28:59+00:00,khshu_-20251220215904-1934516204158087.mp4,0,1,1,1
khshu_,1.38894E+15,2025-12-22 12:00:47+00:00,khshu_-20251228133052-1388935893035804.mp4,0,1,1,1
khshu_,9.17846E+14,2025-12-26 10:06:03+00:00,khshu_-20260101183607-917845750929770.mp4,0,1,1,1
khshu_,7.91357E+14,2025-12-29 11:51:40+00:00,khshu_-20260102015150-791357377327182.mp4,0,1,1,1
5inana,9.33724E+14,2025-01-06 12:10:01+00:00,5inana-20250630020712-933724415672699.mp4,0,1,1,1
5inana,1.19042E+15,2025-01-12 13:13:21+00:00,5inana-20250113083334-1190417093169961.mp4,0,1,1,1
5inana,8.78391E+14,2025-02-10 11:12:19+00:00,5inana-20250705163135-878390991763230.mp4,0,1,1,1
5inana,2.59751E+16,2025-02-28 12:25:00+00:00,5inana-20250302213505-25975104132174059.mp4,0,1,1,1
5inana,9.28724E+14,2025-03-10 09:59:12+00:00,5inana-20250711223827-928724016513950.mp4,0,1,1,1
5inana,1.44707E+15,2025-03-12 14:14:27+00:00,5inana-20250314073432-1447074540347041.mp4,0,1,1,1
5inana,1.23192E+15,2025-05-07 11:13:21+00:00,5inana-20250508064327-1231918062400462.mp4,0,1,1,1
5inana,3.1249E+15,2025-05-09 08:55:47+00:00,5inana-20250511181552-3124900797698982.mp4,0,1,1,1
5inana,1.45481E+15,2025-06-07 03:50:01+00:00,5inana-20250630024030-1454810556297106.mp4,0,1,1,1
5inana,8.74626E+14,2025-06-22 14:30:06+00:00,5inana-20250623201712-874625972070114.mp4,0,1,1,1
5inana,9.37233E+14,2025-06-29 15:03:03+00:00,5inana-20250701123040-937232652216330.mp4,0,1,1,1
5inana,8.77317E+14,2025-10-12 13:55:35+00:00,5inana-20251017080541-877316665131849.mp4,0,1,1,1
0_shufen,8.94685E+14,2025-01-10 03:59:45+00:00,0_shufen-20250906174039-894684720405347.mp4,0,1,1,1
0_shufen,1.29147E+15,2025-01-11 08:43:08+00:00,0_shufen-20260108162629-1291469292822937.mp4,0,1,1,1
0_shufen,6.57432E+14,2025-01-13 16:11:41+00:00,0_shufen-20250906132124-657432210765866.mp4,0,1,1,1
0_shufen,1.39366E+15,2025-01-17 04:02:27+00:00,0_shufen-20250705165729-1393655405202276.mp4,0,1,1,1
0_shufen,1.44738E+15,2025-01-18 04:08:04+00:00,0_shufen-20250904140410-1447376430235569.mp4,0,1,1,1
0_shufen,1.31208E+15,2025-01-23 13:09:35+00:00,0_shufen-20251005004704-1312076044286364.mp4,0,1,1,1
0_shufen,7.66487E+14,2025-01-26 04:31:47+00:00,0_shufen-20250305064036-766487259340008.mp4,0,1,1,1
0_shufen,8.96432E+14,2025-01-26 13:22:51+00:00,0_shufen-20250911084048-896432156127037.mp4,0,1,1,1
0_shufen,1.9694E+15,2025-01-27 04:17:25+00:00,0_shufen-20250912151159-1969397717344780.mp4,0,1,1,1
0_shufen,4.26073E+15,2025-01-28 13:32:22+00:00,0_shufen-20250911095903-4260731734242856.mp4,0,1,1,1
0_shufen,1.22113E+15,2025-01-29 02:20:40+00:00,0_shufen-20251210223053-1221132536826852.mp4,0,1,1,1
0_shufen,9.18934E+14,2025-02-06 12:58:57+00:00,0_shufen-20250909231624-918933700645823.mp4,0,1,1,1
0_shufen,1.67412E+15,2025-02-15 05:06:57+00:00,0_shufen-20250930013642-1674118730414498.mp4,0,1,1,1
0_shufen,1.43034E+15,2025-02-16 09:56:58+00:00,0_shufen-20250305064036-1430336078496526.mp4,0,1,1,1
0_shufen,1.71259E+15,2025-02-17 05:21:34+00:00,0_shufen-20250910181906-1712588466381954.mp4,0,1,1,1
0_shufen,1.94739E+15,2025-02-21 06:17:55+00:00,0_shufen-20250428071951-1947389076163325.mp4,0,1,1,1
0_shufen,1.46142E+15,2025-02-24 03:25:08+00:00,0_shufen-20250905070450-1461416632060937.mp4,0,1,1,1
0_shufen,1.82706E+15,2025-02-25 10:13:29+00:00,0_shufen-20250910221900-1827059617975966.mp4,0,1,1,1
0_shufen,9.17708E+14,2025-02-26 09:45:47+00:00,0_shufen-20250907052618-917708198102607.mp4,0,1,1,1
0_shufen,4.29538E+15,2025-03-01 07:50:46+00:00,0_shufen-20250912171559-4295381947399091.mp4,0,1,1,1
0_shufen,2.67758E+15,2025-03-03 07:54:39+00:00,0_shufen-20250903152847-2677577962592428.mp4,0,1,1,1
0_shufen,7.52521E+14,2025-03-12 08:41:09+00:00,0_shufen-20250910221808-752521324184106.mp4,0,1,1,1
0_shufen,9.14404E+14,2025-03-13 06:17:44+00:00,0_shufen-20260105141248-914404301125361.mp4,0,1,1,1
0_shufen,2.57264E+16,2025-03-14 05:07:45+00:00,0_shufen-20250904190626-25726444630315954.mp4,0,1,1,1
0_shufen,1.43369E+15,2025-03-16 09:28:21+00:00,0_shufen-20250906090959-1433691898406543.mp4,0,1,1,1
0_shufen,1.59314E+15,2025-03-18 12:27:41+00:00,0_shufen-20250918164511-1593137371730113.mp4,0,1,1,1
0_shufen,1.19689E+15,2025-03-20 07:53:01+00:00,0_shufen-20250904171517-1196888019196186.mp4,0,1,1,1
0_shufen,7.299E+14,2025-03-28 08:14:51+00:00,0_shufen-20250904152353-729899526658069.mp4,0,1,1,1
0_shufen,1.42221E+15,2025-03-30 09:18:14+00:00,0_shufen-20250830020541-1422213052618873.mp4,0,1,1,1
0_shufen,2.9646E+15,2025-04-02 03:40:45+00:00,0_shufen-20250903023435-2964603773749611.mp4,0,1,1,1
0_shufen,1.22756E+15,2025-04-05 11:47:19+00:00,0_shufen-20250910134014-1227562825418616.mp4,0,1,1,1
0_shufen,1.46968E+15,2025-04-10 06:11:36+00:00,0_shufen-20260122072714-1469676014517354.mp4,0,1,1,1
0_shufen,4.2615E+15,2025-04-11 03:16:33+00:00,0_shufen-20250904041023-4261504497398681.mp4,0,1,1,1
0_shufen,1.21823E+15,2025-04-15 03:44:48+00:00,0_shufen-20250905211057-1218230043289605.mp4,0,1,1,1
0_shufen,8.69131E+14,2025-04-28 09:38:12+00:00,0_shufen-20250904190308-869130576000209.mp4,0,1,1,1
0_shufen,1.2944E+15,2025-04-29 09:55:48+00:00,0_shufen-20250905012518-1294397242515994.mp4,0,1,1,1
0_shufen,9.3524E+14,2025-05-06 10:40:24+00:00,0_shufen-20250910071400-935239535830022.mp4,0,1,1,1
0_shufen,8.70861E+14,2025-06-07 09:30:51+00:00,0_shufen-20250828175421-870861292486670.mp4,0,1,1,1
0_shufen,1.5645E+15,2025-06-09 07:51:15+00:00,0_shufen-20250903041712-1564497264617068.mp4,0,1,1,1
0_shufen,1.25205E+15,2025-06-12 08:36:51+00:00,0_shufen-20250906073531-1252052250149346.mp4,0,1,1,1
0_shufen,1.9186E+15,2025-06-13 06:52:15+00:00,0_shufen-20250903140356-1918596815532232.mp4,0,1,1,1
0_shufen,7.9596E+14,2025-06-19 02:12:26+00:00,0_shufen-20250901133301-795960446842082.mp4,0,1,1,1
0_shufen,1.94482E+15,2025-06-21 10:36:53+00:00,0_shufen-20250904165738-1944821433052326.mp4,0,1,1,1
0_shufen,1.46307E+15,2025-06-22 09:02:14+00:00,0_shufen-20251030004616-1463068988755276.mp4,0,1,1,1
0_shufen,2.61488E+16,2025-06-25 06:08:47+00:00,0_shufen-20251023124807-26148841931367902.mp4,0,1,1,1
0_shufen,1.77442E+15,2025-06-25 23:00:00+00:00,0_shufen-20250902190256-1774419209918701.mp4,0,1,1,1
0_shufen,1.44911E+15,2025-06-26 07:57:10+00:00,0_shufen-20250912002603-1449114766806030.mp4,0,1,1,1
0_shufen,1.2599E+15,2025-06-28 05:47:29+00:00,0_shufen-20250727225336-1259903872723856.mp4,0,1,1,1
0_shufen,1.14249E+15,2025-06-30 03:04:02+00:00,0_shufen-20250830204134-1142487931145066.mp4,0,1,1,1
0_shufen,9.07783E+14,2025-07-07 12:47:04+00:00,0_shufen-20250724205248-907783428386427.mp4,0,1,1,1
0_shufen,1.65426E+15,2025-07-10 06:02:07+00:00,0_shufen-20250906191843-1654263582228894.mp4,0,1,1,1
0_shufen,1.74025E+15,2025-07-15 00:45:00+00:00,0_shufen-20250903021645-1740247386951366.mp4,0,1,1,1
0_shufen,7.76152E+14,2025-07-17 04:41:07+00:00,0_shufen-20250907041415-776152268880837.mp4,0,1,1,1
0_shufen,1.82591E+15,2025-07-18 02:35:29+00:00,0_shufen-20250910193009-1825911321439722.mp4,0,1,1,1
0_shufen,1.59126E+15,2025-07-20 07:48:16+00:00,0_shufen-20250906143729-1591259341910534.mp4,0,1,1,1
0_shufen,4.56596E+15,2025-07-22 04:52:20+00:00,0_shufen-20250910042300-4565964073636444.mp4,0,1,1,1
0_shufen,1.55244E+15,2025-07-24 04:15:04+00:00,0_shufen-20250910162646-1552439516047192.mp4,0,1,1,1
0_shufen,2.16037E+15,2025-07-29 09:31:58+00:00,0_shufen-20250903171136-2160370448111769.mp4,0,1,1,1
0_shufen,3.83503E+15,2025-08-03 00:30:00+00:00,0_shufen-20250905152055-3835027656806284.mp4,0,1,1,1
0_shufen,1.79027E+15,2025-08-09 00:40:00+00:00,0_shufen-20250912012117-1790269458323474.mp4,0,1,1,1
0_shufen,2.79847E+15,2025-08-12 08:05:00+00:00,0_shufen-20250829032918-2798472257172872.mp4,0,1,1,1
0_shufen,1.58994E+15,2025-08-15 04:17:00+00:00,0_shufen-20250904223800-1589940985582024.mp4,0,1,1,1
0_shufen,9.03878E+14,2025-08-30 01:00:00+00:00,0_shufen-20250831081007-903878472291382.mp4,0,1,1,1
0_shufen,1.97124E+15,2025-09-15 04:57:36+00:00,0_shufen-20250917190739-1971244733427815.mp4,0,1,1,1
0_shufen,2.0738E+15,2025-09-21 01:30:50+00:00,0_shufen-20250923155056-2073803733407582.mp4,0,1,1,1
0_shufen,1.39713E+15,2025-09-28 08:43:25+00:00,0_shufen-20250929192330-1397133678519452.mp4,0,1,1,1
0_shufen,1.67264E+15,2025-10-03 09:23:25+00:00,0_shufen-20251005114332-1672639147236144.mp4,0,1,1,1
0_shufen,1.97382E+15,2025-10-05 13:11:59+00:00,0_shufen-20251008045204-1973821920219234.mp4,0,1,1,1
